term,definition,disciplines,url
gas-prone,"[Geology] The quality of a source rock that makes it more likely to generate gas than oil. The nature of the organic matter or kerogen in source rocks varies from coaly, plant-like material commonly found in terrestrial source rocks to algal or other marine material that makes up marine source rocks. Terrestrial source rocks are commonly gas-prone.",Geology,https://glossary.slb.com/en/terms/g/gas-prone
gas-water contact,"[Geology] A bounding surface in a reservoir above which predominantly gas occurs and below which predominantly water occurs. Gas and water are somewhat miscible, so the contact between gas and water is not necessarily sharp and there is typically a transition zone between 100% gas and 100% water in reservoirs.",Geology,https://glossary.slb.com/en/terms/g/gas-water_contact
generation,"[Geology] The formation of hydrocarbons from a source rock as bitumen forms from kerogen and accumulates as oil or gas. Generation depends on three main factors: the presence of organic matter rich enough to yield hydrocarbons, adequate temperature, and sufficient time to bring the source rock to maturity. Pressure and the presence of bacteria and catalysts also affect generation. Generation is a critical phase in the development of a petroleum system.",Geology,https://glossary.slb.com/en/terms/g/generation
geochemistry,"[Geochemistry, Geology] The study of the chemistry of the Earth and within solid bodies of the solar system, including the distribution, circulation and abundance of elements (and their ions and isotopes), molecules, minerals, rocks and fluids. For geochemists in the petroleum industry, source rock geochemistry is a major focus. Geochemical techniques can determine whether a given source rock is rich enough in organic matter to generate hydrocarbons, whether the source rock has generated hydrocarbons, and whether a particular oil sample was generated by a given source rock.","Geochemistry, Geology",https://glossary.slb.com/en/terms/g/geochemistry
geochronology,"[Geology] The study of the relative or absolute age of rocks, minerals and fossils. Absolute age is the measurement of age in years, but ""absolute"" ages typically have some amount of error and are inexact. Relative age, in contrast, is the approximate age of rocks, fossils or minerals made by determining the age of the material relative to other surrounding material.",Geology,https://glossary.slb.com/en/terms/g/geochronology
geologic,"[Geology] Pertaining to geology, the study of the Earth—its history, structure, composition, life forms, and the processes that continue to change it.",Geology,https://glossary.slb.com/en/terms/g/geologic
geologic map,"[Geology] A map showing the type and spatial distribution of rocks at the surface of the Earth. Rock formations are color-coded and symbols for geological structures are annotated, so age relationships are evident. Topographic contours and cultural features can also appear on geologic maps.",Geology,https://glossary.slb.com/en/terms/g/geologic_map
geologic time scale,"[Geology] A chronological chart of the stages and ages of events in the history of the Earth, from its initial formation to present, that has been constructed on the basis of the rock record. As is the typical natural position of rocks, the oldest event is at the bottom of the chart and the youngest is at the top. Both absolute and relative ages of rocks and fossils supplement interpretations from rocks. The vastness of geologic time and the slowness of geological processes are difficult to capture in a simple chart.",Geology,https://glossary.slb.com/en/terms/g/geologic_time_scale
geological,"[Geology] Pertaining to geology, the study of the Earth—its history, structure, composition, life forms, and the processes that continue to change it.",Geology,https://glossary.slb.com/en/terms/g/geological
geologist,"[Geology] A scientist trained in the study of the Earth. In the petroleum industry, geologists perform a wide variety of functions, but typically generate prospects and interpret data such as maps, well logs, outcrops, cuttings, core samples and seismic data.",Geology,https://glossary.slb.com/en/terms/g/geologist
geology,"[Geology] The study of the Earth—its history, structure, composition, life forms, and the processes that continue to change it.",Geology,https://glossary.slb.com/en/terms/g/geology
geomagnetic polarity reversal,"[Geology] The periodic switching of the magnetic north and south poles of the Earth throughout time, probably as a result of movement of fluid within the Earth's core. The onset and duration of the many episodes of reversed polarity have been documented by examining the polarity of magnetic minerals within rocks of different ages from around the world, particularly in basalts or igneous rocks of the oceanic crust. Oceanic basalts record the Earth's magnetic field as they solidify from molten lava symmetrically on each side of the midoceanic ridges. These data have been compiled to create a time scale known as the geomagnetic polarity time scale (GPTS). In the oil field, borehole recordings allow direct correlation to GPTS and well-to-well correlations.",Geology,https://glossary.slb.com/en/terms/g/geomagnetic_polarity_reversal
geomagnetic polarity time scale,"[Geology] A record of the onset and duration of the multitude of episodes of reversal of the Earth's magnetic polarity, or geomagnetic polarity reversals. The GPTS was developed by thorough study of rocks from around the world, during which it was observed that rocks from specific time periods contained magnetic minerals whose orientation was opposite to that of the current magnetic field. By comparing the patterns of magnetic reversals with those of rocks of known age, the approximate ages of rocks can be established. This is particularly useful for basalts of the oceanic crust, which record the Earth's magnetic field as they solidify from molten lava symmetrically about the midocean ridges. The time scale has been accurately extended back to the Upper Jurassic, the age of oldest existing oceanic crust.",Geology,https://glossary.slb.com/en/terms/g/geomagnetic_polarity_time_scale
geopressure,"[Geology] The pressure within the Earth, or formation pressure. The common oilfield usage, however, is to indicate anomalous subsurface pore pressure that is higher or lower than the normal, predicted hydrostatic pressure for a given depth, or the pressure exerted per unit area by a column of fresh water from sea level to a given depth. Abnormally low pore pressure might occur in areas where fluids have been drained, such as a depleted hydrocarbon reservoir. Abnormally high pore pressure might occur in areas where burial of water-filled sediments by an impermeable sediment such as clay was so rapid that fluids could not escape and the pore pressure increased with deeper burial.",Geology,https://glossary.slb.com/en/terms/g/geopressure
geopressure gradient,"[Geology] The change in pore pressure per unit depth, typically in units of pounds per square inch per foot (psi/ft) or kilopascals per meter (kPa/m). The geopressure gradient might be described as high or low if it deviates from the normal hydrostatic pressure gradient of 0.433 psi/ft [9.8 kPa/m].",Geology,https://glossary.slb.com/en/terms/g/geopressure_gradient
geopressured,"[Geology] Subject to the pressure within the Earth, or formation pressure. The common oilfield usage, however, is to indicate anomalous subsurface pore pressure that is higher or lower than the normal, predicted hydrostatic pressure for a given depth, or the pressure exerted per unit area by a column of fresh water from sea level to a given depth. Abnormally low pore pressure might occur in areas where fluids have been drained, such as a depleted hydrocarbon reservoir. Abnormally high pore pressure might occur in areas where burial of water-filled sediments by an impermeable sediment such as clay was so rapid that fluids could not escape and the pore pressure increased with deeper burial.",Geology,https://glossary.slb.com/en/terms/g/geopressured
geostatic pressure,"[Geology] The pressure of the weight of overburden, or overlying rock, on a formation; also called lithostatic pressure.",Geology,https://glossary.slb.com/en/terms/g/geostatic_pressure
geothermal gradient,"[Geology, Drilling Fluids] The rate of increase in temperature per unit depth in the Earth. Although the geothermal gradient varies from place to place, it averages 25–30 degC/km [15 degF/1,000 ft]. Temperature gradients sometimes increase dramatically around volcanic areas. It is particularly important for drilling fluids engineers to know the geothermal gradient in an area when they are designing a deep well. The downhole temperature can be calculated by adding the surface temperature to the product of the depth and the geothermal gradient.","Geology, Drilling Fluids",https://glossary.slb.com/en/terms/g/geothermal_gradient
glacial,[Geology] Pertaining to the environment of deposition by glaciers.,Geology,https://glossary.slb.com/en/terms/g/glacial
glauconite,"[Geology] [(K,Na,Ca) 1.2-2.0(Fe+3,Al,Fe+2,Mg)4(Si7-7.6Al1-0.4O20)(OH)47nH20] A green silicate mineral found in sedimentary rocks and formed on continental shelves characterized by slow sedimentation and organic matter, such as fecal pellets, present in an oxidizing environment. In sufficient quantity, it can form a sandy, green deposit such as the Cretaceous greensands of the US and UK.",Geology,https://glossary.slb.com/en/terms/g/glauconite
Global Positioning System,"[Geology] A system of numerous Earth-orbiting satellites that can be used to determine the location (latitude, longitude and elevation) of a receiver or station on the Earth within about 2 m [6 ft]. Fixed receivers on Earth can be used to determine the relative motions of fault blocks and lithospheric plates. Hand-held receivers can be used for producing accurate geologic maps, acquiring navigation data for 3D seismic surveys, and positioning wells in the field.",Geology,https://glossary.slb.com/en/terms/g/global_positioning_system
GOC,"1. (n.) [Geology] Abbreviation for gas-oil contact, a bounding surface in a reservoir above which predominantly gas occurs and below which predominantly oil occurs. Gas and oil are miscible, so the contact between gas and oil is transitional, forming a zone containing a mix of gas and oil. | 2. (n.) [Well Completions] Abbreviation for gas-oil contact, the interface between the gas and oil phases present in a reservoir formation. During the production of a well, the GOC may move, resulting in undesirable production conditions such as a high proportion of gas that may be too much for surface processing facilities. Monitoring the gas-oil and oil-water contacts is a key element of good reservoir management practices.",Geology; Well Completions,https://glossary.slb.com/en/terms/g/goc
GPS,"[Geology] A system of numerous Earth-orbiting satellites that can be used to determine the location (latitude, longitude and elevation) of a receiver or station on the Earth within about 2 m [6 ft]. Fixed receivers on Earth can be used to determine the relative motions of fault blocks and lithospheric plates. Hand-held receivers can be used for producing accurate geologic maps, acquiring navigation data for 3D seismic surveys, and positioning wells in the field.",Geology,https://glossary.slb.com/en/terms/g/gps
GPTS,"[Geology] A record of the onset and duration of the multitude of episodes of reversal of the Earth's magnetic polarity, or geomagnetic polarity reversals. The GPTS was developed by thorough study of rocks from around the world, during which it was observed that rocks from specific time periods contained magnetic minerals whose orientation was opposite to that of the current magnetic field. By comparing the patterns of magnetic reversals with those of rocks of known age, the approximate ages of rocks can be established. This is particularly useful for basalts of the oceanic crust, which record the Earth's magnetic field as they solidify from molten lava symmetrically about the midocean ridges. The time scale has been accurately extended back to the Upper Jurassic, the age of oldest existing oceanic crust.",Geology,https://glossary.slb.com/en/terms/g/gpts
graben,"[Geology] A relatively low-standing fault block bounded by opposing normal faults. Graben (used as both singular and plural) can form in areas of rifting or extension, where normal faults are the most common type of fault. Between graben are relatively high-standing blocks called horsts. A half-graben is a downdropped block bounded by a normal fault on only one side.",Geology,https://glossary.slb.com/en/terms/g/graben
grain density,"1. (n.) [Geology] The density of a rock or mineral with no porosity, also known as matrix density, commonly in units of g/cm3. | 2. (n.) [Formation Evaluation] The density of the grains in a formation or core sample. As used in log and core analysis, the term 'grain' refers to all the solid material in the rock, since, when interpreting the measurements, no effort is made to distinguish grains from other solid material. The grain density of core samples is calculated from the measured dry weight divided by the grain volume. In logs, grain density is calculated from the density log, using an estimate of porosity and knowledge of the fluid content.",Formation Evaluation; Geology,https://glossary.slb.com/en/terms/g/grain_density
granite,"[Geology] A coarse-grained, plutonic or intrusive igneous rock of felsic composition having large crystals of quartz, feldspar and mica. In the oil field, ""granite"" is sometimes used incorrectly to indicate any type of hard rock.",Geology,https://glossary.slb.com/en/terms/g/granite
groundwater,"[Geology] Water in the subsurface below the water table. Groundwater is held in the pores of rocks, and can be connate, from meteoric sources, or associated with igneous intrusions.",Geology,https://glossary.slb.com/en/terms/g/groundwater
growth fault,"[Geology] A type of normal fault that develops and continues to move during sedimentation and typically has thicker strata on the downthrown, hanging wall side of the fault than in the footwall. Growth faults are common in the Gulf of Mexico and in other areas where the crust is subsiding rapidly or being pulled apart.",Geology,https://glossary.slb.com/en/terms/g/growth_fault
GWC,"[Geology] Abbreviation for gas-water contact, a bounding surface in a reservoir above which predominantly gas occurs and below which predominantly water occurs. Gas and water are somewhat miscible, so the contact between gas and water is not necessarily sharp and there is typically a transition zone between 100% gas and 100% water in reservoirs.",Geology,https://glossary.slb.com/en/terms/g/gwc
gypsum,[Geology] [CaSO472H2O] A highly insoluble sulfate mineral that is the first to precipitate from evaporating seawater. Dehydration of gypsum can produce anhydrite. Fine-grained gypsum is called alabaster.,Geology,https://glossary.slb.com/en/terms/g/gypsum
hade,"[Geology] The angle that a fault plane, or other stratigraphic and structural surfaces, makes with the vertical, as measured perpendicular to the strike of that plane or surface. The hade angle is the complementary angle to the dip angle; that is, hade = 90° dip.",Geology,https://glossary.slb.com/en/terms/h/hade
halite,"[Geology] [NaCl] A soft, soluble evaporite mineral commonly known as salt or rock salt. Because salt is less dense than many sedimentary rocks, it is relatively buoyant and can form salt domes, pillars or curtains by flowing and breaking through or piercing overlying sediments, as seen in the Gulf of Mexico and the Zagros fold belt. Halite can be critical in forming hydrocarbon traps and seals because it tends to flow rather than fracture during deformation, thus preventing hydrocarbons from leaking out of a trap even during and after some types of deformation.",Geology,https://glossary.slb.com/en/terms/h/halite
hard rock,"[Geology] A term applied to hard rocks, or igneous and metamorphic rocks that are distinguished from sedimentary rocks because they are typically more difficult to disaggregate. Well cemented sedimentary rocks are sometimes described as being hard, but are usually called soft rock. The term can be used to differentiate between rocks of interest to the petroleum industry (soft rocks) and rocks of interest to the mining industry (hard rocks). Antonyms: soft rock",Geology,https://glossary.slb.com/en/terms/h/hard_rock
hardground,[Geology] A horizon cemented by precipitation of calcite just below the sea floor. Local concretions form first in a hardground and can be surrounded by burrows of organisms until the cement is well developed.,Geology,https://glossary.slb.com/en/terms/h/hardground
harmonic,"1. (adj.) [Geology] Pertaining to structures in which the shapes of adjacent layers resemble or conform to one another. Folds of rock layers that have similar mechanical properties or competence tend to be harmonic, with little change in fold shape, symmetry or wavelength from one layer to the next. Antonyms: disharmonic | 2. (n.) [Reservoir Characterization] A set of data values related by some function of frequencies and capable of being represented by sine and cosine functions. | 3. (n.) [Reservoir Characterization] A particular frequency at which a dataset has a resonance, or the frequency has special significance.",Geology; Reservoir Characterization,https://glossary.slb.com/en/terms/h/harmonic
heterogeneity,"[Geology, Shale Gas] The quality of variation in rock properties with location in a reservoir or formation. Shale gas reservoirs are heterogeneous formations whose mineralogy, organic content, natural fractures, and other properties vary from place to place. This heterogeneity makes petroleum system modeling, formation evaluation, and reservoir simulation critical to maximizing production from shale reservoirs. Antonyms: homogeneity","Geology, Shale Gas",https://glossary.slb.com/en/terms/h/heterogeneity
heterogeneous,"[Geology, Shale Gas] Possessing the quality of variation in rock properties with location in a reservoir or formation. Shale gas reservoirs are heterogeneous formations whose mineralogy, organic content, natural fractures, and other properties vary from place to place. This heterogeneity makes petroleum system modeling, formation evaluation, and reservoir simulation critical to maximizing production from shale reservoirs. Antonyms: homogeneous","Geology, Shale Gas",https://glossary.slb.com/en/terms/h/heterogeneous
hiatal,"[Geology] Pertaining to a hiatus, a cessation in deposition of sediments during which no strata form or an erosional surface forms on the underlying strata; a gap in the rock record. This period might be marked by development of a lithified sediment (hardground) or burrowed surface characteristic of periods when sea level was relatively low. A disconformity can result from a hiatus.",Geology,https://glossary.slb.com/en/terms/h/hiatal
hiatus,[Geology] A cessation in deposition of sediments during which no strata form or an erosional surface forms on the underlying strata; a gap in the rock record. This period might be marked by development of a lithified sediment (hardground) or burrowed surface characteristic of periods when sea level was relatively low. A disconformity can result from a hiatus.,Geology,https://glossary.slb.com/en/terms/h/hiatus
homogeneity,"[Geology] The quality of uniformity of a material. If irregularities are distributed evenly in a mixture of material, the material is homogeneous. (Compare with heterogeneity.) Antonyms: heterogeneity",Geology,https://glossary.slb.com/en/terms/h/homogeneity
homogeneous,"[Geology] Possessing the quality of uniformity. If irregularities are distributed evenly in a material, the material is homogeneous. (Compare with heterogeneous.) Antonyms: heterogeneous",Geology,https://glossary.slb.com/en/terms/h/homogeneous
horizon,"1. (n.) [Geology] An informal term used to denote a surface in or of rock, or a distinctive layer of rock that might be represented by a reflection in seismic data. The term is often used incorrectly to describe a zone from which hydrocarbons are produced. | 2. (n.) [Geophysics] An interface that might be represented by a seismic reflection, such as the contact between two bodies of rock having different seismic velocity, density, porosity, fluid content or all of those.",Geology; Geophysics,https://glossary.slb.com/en/terms/h/horizon
horst,"[Geology] A relatively high-standing area formed by the movement of normal faults that dip away from each other. Horsts occur between low-standing fault blocks called graben. Horsts can form in areas of rifting or extension, where normal faults are the most abundant variety of fault.",Geology,https://glossary.slb.com/en/terms/h/horst
hydrate,"1. (vb.) [Drilling Fluids] For a hygroscopic material such as a clay or polymer to absorb water. Hydration is the first stage of clay-water (or polymer-water) interaction. When dry bentonite is stirred into water, hydration is observed as swelling. | 2. (n.) [Geology] An unusual occurrence of hydrocarbon in which molecules of natural gas, typically methane, are trapped in ice molecules. More generally, hydrates are compounds in which gas molecules are trapped within a crystal structure. Hydrates form in cold climates, such as permafrost zones and in deep water. To date, economic liberation of hydrocarbon gases from hydrates has not occurred, but hydrates contain quantities of hydrocarbons that could be of great economic significance. Hydrates can affect seismic data by creating a reflection or multiple. | 3. (vt.) [Geology] To cause the incorporation of water into the atomic structure of a mineral. | 4. (n.) [Production Testing] Compounds or complex ions that are formed by the union of water with other substances. Hydrates can form in pipelines and in gas gathering, compression and transmission facilities at reduced temperatures and high pressures. Once hydrates are formed, they can plug the pipelines and significantly affect production operations. | 5. (n.) [Geology] A chemical combination of water and another substance. Gypsum is a hydrate mineral. Its anhydrous equivalent is anhydrite.",Drilling Fluids; Geology; Production Testing,https://glossary.slb.com/en/terms/h/hydrate
hydration,"1. (n.) [Geology] Incorporation of water into the atomic structure of a mineral, i.e., the chemical combination of water and another substance. Gypsum is a hydrate mineral. Its anhydrous equivalent is anhydrite. | 2. (n.) [Drilling Fluids] Absorption of water by a hygroscopic material such as a clay or polymer. Hydration is the first stage of clay-water (or polymer-water) interaction. When dry bentonite is stirred into water, hydration is observed as swelling.",Drilling Fluids; Geology,https://glossary.slb.com/en/terms/h/hydration
hydraulic head,"[Geology] The force per unit area exerted by a column of liquid at a height above a depth (and pressure) of interest. Fluids flow down a hydraulic gradient, from points of higher to lower hydraulic head. The term is sometimes used synonymously with hydrostatic head.",Geology,https://glossary.slb.com/en/terms/h/hydraulic_head
hydrocarbon,"[Geology] A naturally occurring organic compound comprising hydrogen and carbon. Hydrocarbons can be as simple as methane [CH4], but many are highly complex molecules, and can occur as gases, liquids or solids. The molecules can have the shape of chains, branching chains, rings or other structures. Petroleum is a complex mixture of hydrocarbons. The most common hydrocarbons are natural gas, oil and coal.",Geology,https://glossary.slb.com/en/terms/h/hydrocarbon
hydrocarbon kitchen,"[Geology] An area of the subsurface where source rock has reached appropriate conditions of pressure and temperature to generate hydrocarbons; also known as source kitchen, oil kitchen or gas kitchen.",Geology,https://glossary.slb.com/en/terms/h/hydrocarbon_kitchen
hydrostatic head,"1. (n.) [Geology] The height of a column of freshwater that exerts pressure at a given depth. Some authors use the term synonymously with hydrostatic pressure. | 2. (n.) [Drilling] The vertical height of a fluid column, regardless of the length or other dimensions of that fluid column. For example, a deviated wellbore has a longer length than vertical depth. The hydrostatic head at any point in that wellbore is not a function of its measured depth (MD) along the wellbore axis, but rather its vertical distance or true vertical depth (TVD) to the surface. The term ""head"" or ""hydrostatic head"" is also commonly used as a measure of the output of centrifugal pumps, usually expressed in ""feet of head"" or psi. Since this type of pump is a centrifugal (or ""velocity"") device, the capability of the pump as expressed in feet of head is independent of the density of the fluid being pumped. For example, if a pump is rated as producing ""sixty feet of head,"" it will pump a column of fluid up an open-ended vertical pipe until the top of the liquid is 60 ft [18 m] above the discharge of the pump, regardless of the density of the liquid being pumped.",Drilling; Geology,https://glossary.slb.com/en/terms/h/hydrostatic_head
hydrostatic pressure,"1. (n.) [Geology] The normal, predicted pressure for a given depth, or the pressure exerted per unit area by a column of freshwater from sea level to a given depth. Abnormally low pressure might occur in areas where fluids have been drained, such as a depleted hydrocarbon reservoir. Abnormally high pressure might occur in areas where burial of water-filled sediments by an impermeable sediment such as clay was so rapid that fluids could not escape and the pore pressure increased with deeper burial. | 2. (n.) [Drilling] The force per unit area caused by a column of fluid. In US oilfield units, this is calculated using the equation: P=MW*Depth*0.052, where MW is the drilling fluid density in pounds per gallon, Depth is the true vertical depth or ""head"" in feet, and 0.052 is a unit conversion factor chosen such that P results in units of pounds per square in. (psi). | 3. (n.) [Drilling Fluids] The pressure at any point in a column of fluid caused by the weight of fluid above that point. Controlling the hydrostatic pressure of a mud column is a critical part of mud engineering. Mud weight must be monitored and adjusted to always stay within the limits imposed by the drilling situation. Sufficient hydrostatic pressure (mud weight) is necessary to prevent an influx of fluids from downhole, but excessive pressure must also be avoided to prevent creation of hydraulic fractures in the formation, which would cause lost circulation. Hydrostatic pressure is calculated from mud weight and true vertical depth as follows:Hydrostatic pressure, psi = 0.052 x Mud Weight, lbm/gal x True Vertical Depth, ft. (To convert to SI units, 1.0 psi = 6.9 kPa.)",Drilling; Drilling Fluids; Geology,https://glossary.slb.com/en/terms/h/hydrostatic_pressure
hydrothermal,"[Geology] Pertaining to hot fluids, particularly hot water, or the activity of hot water, or precipitates thereof. Hydrothermal alteration can change the mineralogy of rock, producing different minerals, including quartz, calcite and chlorite. Hydrothermal activity is commonly associated with hot water that accompanies, or is heated by, magma.",Geology,https://glossary.slb.com/en/terms/h/hydrothermal
hydrothermal alteration,"[Geology] A change of preexisting rocks or minerals caused by the activity of hot solutions, such as fluids accompanying or heated by magma. Quartz, serpentine and chlorite are minerals commonly associated with hydrothermal alteration. Ore deposits, such as lead (as the mineral galena), zinc (sphalerite), and copper (malachite), can occur in areas of hydrothermal alteration.",Geology,https://glossary.slb.com/en/terms/h/hydrothermal_alteration
igneous,"[Geology] Pertaining to one of three main classes of rocks (igneous, metamorphic and sedimentary). Igneous rocks crystallize from molten rock, or magma, with interlocking mineral crystals. Igneous rocks that crystallize slowly, typically below the surface of the Earth, are plutonic igneous rocks and have large crystals (large enough to see with the naked eye). Volcanic igneous rocks crystallize quickly at the Earth's surface and have small crystals (usually too small to see without magnification). Common examples include granite (plutonic) and rhyolite (volcanic), diorite (plutonic) and andesite (volcanic), and gabbro (plutonic) and basalt (volcanic). Igneous rocks typically comprise the minerals quartz, mica, feldspar, amphibole, pyroxene and olivine.",Geology,https://glossary.slb.com/en/terms/i/igneous
illite,[Geology] [K1-1.5Al4(Si7-6.5Al1-1.5O20)(OH)4] A group of clay minerals formed during the alteration of silicate minerals such as mica and feldspar and commonly found in marine shales.,Geology,https://glossary.slb.com/en/terms/i/illite
immature,"[Geology] Pertaining to a hydrocarbon source rock that has not fully entered optimal conditions for generation. Antonyms: overmature, postmature",Geology,https://glossary.slb.com/en/terms/i/immature
immiscible,"[Enhanced Oil Recovery, Geology] Pertaining to a condition in which two fluids are incapable of forming molecularly distributed mixtures or attaining homogeneity at that scale. The fluids separate into two phases with an interface between them. For example, oil and water are immiscible. Antonyms: miscible","Enhanced Oil Recovery, Geology",https://glossary.slb.com/en/terms/i/immiscible
impermeable,"[Geology] Pertaining to a rock that is incapable of transmitting fluids because of low permeability. Shale has a high porosity, but its pores are small and disconnected, so it is relatively impermeable. Impermeable rocks are desirable sealing rocks or cap rocks for reservoirs because hydrocarbons cannot pass through them readily. Antonyms: permeable",Geology,https://glossary.slb.com/en/terms/i/impermeable
in situ,"[Geology] In the original location or position, such as a large outcrop that has not been disturbed by faults or landslides. Tests can be performed in situ in a reservoir to determine its pressure and temperature and fluid properties.",Geology,https://glossary.slb.com/en/terms/i/in_situ
in-situ,"[Geology] In the original location or position, such as a large outcrop that has not been disturbed by faults or landslides. Tests can be performed in situ in a reservoir to determine its pressure and temperature and fluid properties.",Geology,https://glossary.slb.com/en/terms/i/in-situ
incompetent,[Geology] Pertaining to strata that are relatively ductile and tend to flow under stress rather than deform by brittle faulting or fracturing. The bed thickness of incompetent beds tends to change during deformation. Antonyms: competent,Geology,https://glossary.slb.com/en/terms/i/incompetent
injectite,"[Geology] Structures formed by sediment injection. Because they resemble intrusive and extrusive igneous features, much of the vocabulary for describing injectites, or clastic intrusions, comes from igneous geology. Sills are emplaced parallel to bedding, whereas dikes cut through bedding. The strata containing the intrusion are called host strata and the layers that feed the intrusion are the parent beds. Sand-injection features exhibit size scales from millimeters to kilometers, and have been seen in cores, borehole image logs, seismic sections, outcrops, aerial photographs and satellite images.",Geology,https://glossary.slb.com/en/terms/i/injectite
interstitial water,"[Geology] Water that occurs naturally within the pores of rock. Water from fluids introduced to a formation through drilling or other interference, such as mud and seawater, does not constitute interstitial water. Interstitial water, or formation water, might not have been the water present when the rock originally formed. In contrast, connate water is the water trapped in the pores of a rock during its formation, also called fossil water. Antonyms: connate water",Geology,https://glossary.slb.com/en/terms/i/interstitial_water
inversion,"1. (n.) [Geology] The reversal of features, particularly structural features such as faults, by reactivation. For example, a normal fault might move in a direction opposite to its initial movement. | 2. (n.) [Geology] The atypical appearance of structural and topographic features, such as an anticline being exposed in a valley instead of as a hill; also called inverted relief. | 3. (n.) [Geophysics] A mathematical process by which data are used to generate a model that is consistent with the data, the process of solving the inverse problem. In seismology, surface seismic data, vertical seismic profiles and well log data can be used to perform inversion, the result of which is a model of Earth layers and their thickness, density and P- and S-wave velocities. Successful seismic inversion usually requires a high signal-to-noise ratio and a large bandwidth.",Geology; Geophysics,https://glossary.slb.com/en/terms/i/inversion
isochore,"[Geology] A contour connecting points of equal true vertical thickness of strata, formations, reservoirs or other rock units. A map that displays isochores is an isochore map. The terms isopach and isopach map are incorrectly used interchangeably to describe isochores and isochore maps. Isopachs and isochores are equivalent only if the rock layer is horizontal.",Geology,https://glossary.slb.com/en/terms/i/isochore
isopach,"[Geology] A contour that connects points of equal thickness. Commonly, the isopachs, or contours that make up an isopach map, display the stratigraphic thickness of a rock unit as opposed to the true vertical thickness. Isopachs are true stratigraphic thicknesses; i.e., perpendicular to bedding surfaces.",Geology,https://glossary.slb.com/en/terms/i/isopach
isostasy,"[Geology] The state of gravitational equilibrium between the lithosphere and the asthenosphere of the Earth such that lithospheric plates ""float"" at a given elevation depending on their thickness. The balance between the elevation of the lithospheric plates and the asthenosphere is achieved by the flowage of the denser asthenosphere. Various hypotheses about isostasy take into account density (Pratt hypothesis), thickness (Airy hypothesis), and pressure variations to explain topographic variations among lithospheric plates. The current model consists of several layers of different density.",Geology,https://glossary.slb.com/en/terms/i/isostasy
isostatic,"[Geology] Pertaining to isostasy, the state of gravitational equilibrium between the lithosphere and the asthenosphere of the Earth such that lithospheric plates ""float"" at a given elevation depending on their thickness. The balance between the elevation of the lithospheric plates and the asthenosphere is achieved by the flowage of the denser asthenosphere. Various hypotheses about isostasy take into account density (Pratt hypothesis), thickness (Airy hypothesis), and pressure variations to explain topographic variations among lithospheric plates. The current model consists of several layers of different density.",Geology,https://glossary.slb.com/en/terms/i/isostatic
isotropic,"[Geology] Directionally uniform, such that the physical properties of the material do not vary in different directions. In rocks, changes in physical properties in different directions, such as the alignment of mineral grains or the seismic velocity measured parallel or perpendicular to bedding surfaces, are forms of anisotropy. (Compare with homogeneity).",Geology,https://glossary.slb.com/en/terms/i/isotropic
isotropy,"[Geology] A quality of directional uniformity in material such that physical properties do not vary in different directions. In rocks, changes in physical properties in different directions, such as the alignment of mineral grains or the seismic velocity measured parallel or perpendicular to bedding surfaces, are forms of anisotropy. (Compare with homogeneity.)",Geology,https://glossary.slb.com/en/terms/i/isotropy
joint,"1. (n.) [Geology] A surface of breakage, cracking or separation within a rock along which there has been no movement parallel to the defining plane. The usage by some authors can be more specific: When walls of a fracture have moved only normal to each other, the fracture is called a joint. | 2. (n.) [Drilling] A length of pipe, usually referring to drillpipe, casing or tubing. While there are different standard lengths, the most common drillpipe joint length is around 30 ft [9 m]. For casing, the most common length of a joint is 40 ft [12 m].",Drilling; Geology,https://glossary.slb.com/en/terms/j/joint
kaolinite,"1. (n.) [Geology] [Al4Si4O10(OH)8]A type of clay mineral from the kaolin group that forms through the weathering of feldspar and mica group minerals. Unlike some clay minerals like montmorillonite, kaolinite is not prone to shrinking or swelling with changes in water content. | 2. (n.) [Drilling Fluids] A common two-layer clay that does not swell when exposed to water. Kaolinite is used to make paper, pottery and bricks. It occurs naturally in shale and claystone, and therefore is a common component of drill solids in muds.",Drilling Fluids; Geology,https://glossary.slb.com/en/terms/k/kaolinite
karst,"[Geology] A type of topography formed in areas of widespread carbonate rocks through dissolution. Sink holes, caves and pock-marked surfaces are typical features of a karst topography.",Geology,https://glossary.slb.com/en/terms/k/karst
kerogen,"[Geology, Geochemistry, Shale Gas] The naturally occurring, solid, insoluble organic matter that occurs in source rocks and can yield oil upon heating. Kerogen is the portion of naturally occurring organic matter that is nonextractable using organic solvents. Typical organic constituents of kerogen are algae and woody plant material. Kerogens have a high molecular weight relative to bitumen, or soluble organic matter. Bitumen forms from kerogen during petroleum generation. Kerogens are described as Type I, consisting of mainly algal and amorphous (but presumably algal) kerogen and highly likely to generate oil; Type II, mixed terrestrial and marine source material that can generate waxy oil; and Type III, woody terrestrial source material that typically generates gas.","Geology, Geochemistry, Shale Gas",https://glossary.slb.com/en/terms/k/kerogen
lacustrine,"[Geology] Pertaining to an environment of deposition in lakes, or an area having lakes. Because deposition of sediment in lakes can occur slowly and in relatively calm conditions, organic-rich source rocks can form in lacustrine environments.",Geology,https://glossary.slb.com/en/terms/l/lacustrine
