term,definition,disciplines,url
ROS,"[Formation Evaluation, Reservoir Characterization] Abbreviation for remaining oil saturation. Fraction of pore volume occupied by oil at any location in a reservoir at any time during its life. Remaining oil saturation has no petrophysical significance beyond an assessment of the amount of oil remaining in the rock. Considered a snapshot of the reservoir, this assessment depends on the location in the reservoir and time of the measurement. This saturation is measured without regard to the displacement process or processes that produced it. Remaining oil saturation (ROS) may be calculated from 1 − Sxo, where Sxo is the invaded zone, or flushed zone, water saturation.","Formation Evaluation, Reservoir Characterization",https://glossary.slb.com/en/terms/r/ros
scattergram,"[Reservoir Characterization] A graph in which data points are plotted but not connected. The x and y axes of the scattergram represent the two variables being plotted. Sometimes, the data points are coded by using color or symbols to represent a third dimension.",Reservoir Characterization,https://glossary.slb.com/en/terms/s/scattergram
seals,[Reservoir Characterization] The geological barriers that isolate fluid compartments within reservoirs or that hydraulically isolate reservoirs from each other. The seals may contain fluids (for example shales) but have very low permeability. The properties of seals can determine the height of hydrocarbon column trapped below them.,Reservoir Characterization,https://glossary.slb.com/en/terms/s/seals
sequential Gaussian simulation,"[Reservoir Characterization] A procedure for estimating the reservoir characteristics between data points. Based on the idea of iterating from a first guess and refining through reduction of errors, the procedure generally transforms the model to normality, simulating the normally distributed transform, and then back-transforming to the original variable of interest.",Reservoir Characterization,https://glossary.slb.com/en/terms/s/sequential_gaussian_simulation
Sierpinski gasket,[Reservoir Characterization] A form of fractal geometry based on a triangle. It has a fractal dimension D = ln 3/ln 2 = 1.58. A Sierpinski carpet uses a square instead of a triangle and has a fractal dimension D = ln 8/ln 3 = 1.89.,Reservoir Characterization,https://glossary.slb.com/en/terms/s/sierpinski_gasket
simulated annealing,[Reservoir Characterization] A method for constructing a gridded reservoir model by iterative trial and error. The grid is initially populated randomly with a characteristic (such as facies) so that some property (such as a net/gross ratio) is correct. Then the grids are randomly swapped so that the property is preserved but another property (such as total length) is improved.,Reservoir Characterization,https://glossary.slb.com/en/terms/s/simulated_annealing
single-shot survey,"[Reservoir Characterization] A technique for acquiring deviation information from a borehole on a slickline. In high-angle wells, a multishot technique is usually used instead.",Reservoir Characterization,https://glossary.slb.com/en/terms/s/single-shot_survey
sinusoid,[Reservoir Characterization] A property or characteristic that has the form of a sine wave.,Reservoir Characterization,https://glossary.slb.com/en/terms/s/sinusoid
skewness,[Reservoir Characterization] The degree to which a distribution has lost the bilateral symmetry of a normal distribution. Skewness is usually expressed qualitatively rather than quantitatively.,Reservoir Characterization,https://glossary.slb.com/en/terms/s/skewness
solar terrestrial rhythms,"[Reservoir Characterization] The periodicities in the behavior of the Earth and its climate with respect to the sun. Some rhythms are caused by variations in the elliptically of the Earth's orbit, rotation of the semimajor axis of the Earth's orbit, variation on the tilt of the Earth's axis and rotation in the tilt of the Earth's axis. Most of these rhythms are predictable over the short term (up to hundreds of millions of years) but can become chaotic due to the influence of other planets (particularly massive Jupiter) or extra solar-system activity. The rhythms affect sea level and other factors that dictate the long-term behavior of depositional systems.",Reservoir Characterization,https://glossary.slb.com/en/terms/s/solar_terrestrial_rhythms
SOR,"[Formation Evaluation, Reservoir Characterization] Abbreviation for residual oil saturation. Fraction of pore volume occupied by oil at the end of oil displacement that used a specific fluid. This reservoir engineering quantity signifies the ultimate recovery under a given displacement process and represents the endpoint of the relative permeability curves in reservoir simulation. The residual oil saturation quantity is the saturation achieved after an infinite number of pore volumes of the displacing fluid have flowed through a particular portion of reservoir rock. To define residual oil saturation, the displacement method and the type, volume, direction and velocity of the displacing fluid must be known. Residual oil saturation is the ratio of the immobile residual oil volume divided by the effective porosity.","Formation Evaluation, Reservoir Characterization",https://glossary.slb.com/en/terms/s/sor
spectral density analysis,[Reservoir Characterization] A technique for utilizing fractal geometry to produce reservoir descriptions.,Reservoir Characterization,https://glossary.slb.com/en/terms/s/spectral_density_analysis
spline,"[Reservoir Characterization] A mathematical procedure for connecting data points with a smooth line. The line does not necessarily go through the data points, but its direction and curvature are affected by all the data points. The ""stiffness"" of the line is controlled by a variable (lambda) in the algorithm.",Reservoir Characterization,https://glossary.slb.com/en/terms/s/spline
stationarity,"[Reservoir Characterization] A form of homogeneity in a single characteristic. Local stationarity occurs when two or more adjacent, locally homogeneous samples yield similar values of the property of interest.",Reservoir Characterization,https://glossary.slb.com/en/terms/s/stationarity
statistics,"[Reservoir Characterization] A branch of mathematics that attempts to bring some understanding in the analysis of quantitative measurements. This science deals with the collection, analysis and interpretation of numerical data, often using probability theory. Statistics can also involve the generation of synthetic data between or within a group of measured data.",Reservoir Characterization,https://glossary.slb.com/en/terms/s/statistics
stochastic analysis,"[Reservoir Characterization] An analysis related to a process involving a randomly determined sequence of observations, each of which is considered as a sample of one element from a probability distribution.",Reservoir Characterization,https://glossary.slb.com/en/terms/s/stochastic_analysis
stochastic methods,"[Reservoir Characterization] An analysis related to a process involving a randomly determined sequence of observations, each of which is considered as a sample of one element from a probability distribution.",Reservoir Characterization,https://glossary.slb.com/en/terms/s/stochastic_methods
stochastic modeling,[Reservoir Characterization] The production of a model of a reservoir or field by using stochastic methods to interpolate between data measurements (usually wells).,Reservoir Characterization,https://glossary.slb.com/en/terms/s/stochastic_modeling
stratigraphic analysis,"[Geology, Reservoir Characterization] An analysis of the history, composition, relative ages and distribution of strata, and the interpretation of strata to elucidate Earth history. The comparison, or correlation, of separated strata can include study of their lithology, fossil content, and relative or absolute age, or lithostratigraphy, biostratigraphy, and chronostratigraphy.","Geology, Reservoir Characterization",https://glossary.slb.com/en/terms/s/stratigraphic_analysis
stratigraphy,"[Geology, Reservoir Characterization] The study of the history, composition, relative ages and distribution of strata, and the interpretation of strata to elucidate Earth history. The comparison, or correlation, of separated strata can include study of their lithology, fossil content, and relative or absolute age, or lithostratigraphy, biostratigraphy, and chronostratigraphy.","Geology, Reservoir Characterization",https://glossary.slb.com/en/terms/s/stratigraphy
strike fault,"[Reservoir Characterization] A fault whose primary movement is in the strike direction (usually horizontal). This type of fault is usually caused by continents or tectonic plates moving laterally with respect to each other, as is happening in California today. The San Andreas fault is a strike-slip fault along which the western side is moving north relative to the eastern side.",Reservoir Characterization,https://glossary.slb.com/en/terms/s/strike_fault
structural analysis,"[Reservoir Characterization] An examination of a geological scenario to understand the geometry and spatial arrangement of rocks. The structure or deformation can include many mechanisms, such as folding, faulting and fracturing. Structure can usually be interpreted in terms of the deformation of the crust of the Earth as continents and tectonic plates move and collide.",Reservoir Characterization,https://glossary.slb.com/en/terms/s/structural_analysis
synthetic seismograms,"[Reservoir Characterization] The seismic traces at a wellbore generated from wireline log data. Synthetic seismograms are generated by calculating reflection coefficients from the sonic and density logs and then applying an ideal or real wavelet to the reflections to obtain the seismic ""wiggle"" traces. Synthetic seismograms are usually generated to compare with the actual seismic data and identify reflectors with layers and formations already known in the wellbore.",Reservoir Characterization,https://glossary.slb.com/en/terms/s/synthetic_seismograms
tensor methods,"[Reservoir Characterization] A mathematical entity with components that change in a particular way in a transformation from one coordinate system to another. Tensor methods are used in ""upscaling"" reservoir parameters for use in reservoir simulation studies.",Reservoir Characterization,https://glossary.slb.com/en/terms/t/tensor_methods
theoretical,"[Reservoir Characterization] Pertaining to analysis based on equations or formulae derived from a theoretical basis in science. The majority of equations used in reservoir characterization and reservoir engineering are empirical, but many have been derived from scientific theory. Antonyms: empirical",Reservoir Characterization,https://glossary.slb.com/en/terms/t/theoretical
tortuosity,"1. (n.) [Formation Evaluation] A measure of the geometric complexity of a porous medium. Tortuosity is a ratio that characterizes the convoluted pathways of fluid diffusion and electrical conduction through porous media. In the fluid mechanics of porous media, tortuosity is the ratio of the length of a streamline—a flow line or path—between two points to the straight-line distance between those points. Tortuosity is thus related to the ratio of a fluid's diffusion coefficient when it is not confined by a porous medium to its effective diffusion coefficient when confined in a porous medium. Tortuosity is also related to the formation factor, which is the ratio of electrical resistivity of a conductive fluid in a porous medium to the electrical resistivity of the fluid itself. In some literature, tortuosity denotes the square of the ratio defined above, whereas in other literature, the term tortuosity factor is used for the square of the ratio. | 2. (n.) [Geology, Drilling, Reservoir Characterization] A measure of deviation from a straight line. It is the ratio of the actual distance traveled between two points, including any curves encountered, divided by the straight line distance. Tortuosity is used by drillers to describe wellbore trajectory, by log analysts to describe electrical current flow through rock and by geologists to describe pore systems in rock and the meander of rivers.","Formation Evaluation; Geology, Drilling, Reservoir Characterization",https://glossary.slb.com/en/terms/t/tortuosity
transgressive surface,"[Reservoir Characterization] A marine flooding surface separating the underlying lowstand systems tract from the overlying transgressive systems tract. Typically, this is the first major flooding surface following the lowstand systems tract.",Reservoir Characterization,https://glossary.slb.com/en/terms/t/transgressive_surface
uncertainty,"1. (n.) [Formation Evaluation] Result of the evaluation aimed at characterizing the range within which the true value of a quantity is estimated to lie, generally with a given likelihood. (ISO) The uncertainty is the amount of possible inaccuracy. It is often a statistical estimate of this range, such as the half-width of a gaussian distribution. The quantity may have been measured or derived from an equation. | 2. (n.) [Reservoir Characterization] The degree to which a dataset may be in error or stray from predicted values. Sometimes quantified in terms of variance or standard deviation, uncertainty exists in data because of a variety of problems, such as poor calibration or contamination or damage to rocks prior to measurement. Uncertainty is the cause of many problems, which occasionally can be overcome by normalizing the data.",Formation Evaluation; Reservoir Characterization,https://glossary.slb.com/en/terms/u/uncertainty
uncertainty principle,"[Reservoir Characterization] A quantum-mechanical principle formulated by German physicist Werner Karl Heisenberg. It proposes that measuring either one of two related quantities, such as position and momentum, or energy and time, produces uncertainty in the measurement of the other. The error in measurement of one (for example, position) times the error in measurement of the other (for example, momentum) must be greater or equal to Planck's constant. This principle accounts for bizarre behavior of subatomic particles and implies that we can never know everything exactly.",Reservoir Characterization,https://glossary.slb.com/en/terms/u/uncertainty_principle
varimax rotation,[Reservoir Characterization] A method for rotating axes of a plot such that the eigenvectors remain orthogonal as they are rotated. These rotations are used in principal component analysis so that the axes are rotated to a position in which the sum of the variances of the loadings is the maximum possible.,Reservoir Characterization,https://glossary.slb.com/en/terms/v/varimax_rotation
variogram,"1. (n.) [Geophysics] A two-point statistical function that describes the increasing difference or decreasing correlation, or continuity, between sample values as separation between them increases. | 2. (n.) [Reservoir Characterization] A two-point statistical function that describes the increasing differences or decreasing correlation, or continuity, between sample values as separation between them increases. The term variogram is sometimes used incorrectly in place of semivariogram. The two differ only in that the semivariogram uses each pair of data elements only once, whereas the variogram uses all possible data pairs. Semivariograms are usually used instead of variograms, but opposite vector directions (for example, north and south) are recognized as representing the same thing and having identical ranges, sills, nugget points and the like.",Geophysics; Reservoir Characterization,https://glossary.slb.com/en/terms/v/variogram
Walther's law,"[Reservoir Characterization] A law stating that lithologies that conformably overlie one another must have accumulated in adjacent depositional environments. Exceptions occur where there are erosional breaks. This law allows for transformations from the vertical data to a horizontal set and is often used when a vertical sequence of facies has been identified and characterized (for example, with Markov chain analysis) to estimate the horizontal depositional pattern.",Reservoir Characterization,https://glossary.slb.com/en/terms/w/walthers_law
wireline log,"[Reservoir Characterization, Formation Evaluation, Drilling] A continuous measurement of formation properties with electrically powered instruments to infer properties and make decisions about drilling and production operations. The record of the measurements, typically a long strip of paper, is also called a log. Measurements include electrical properties (resistivity and conductivity at various frequencies) sonic properties active and passive nuclear measurements dimensional measurements of the wellbore formation fluid sampling formation pressure measurement wireline-conveyed sidewall coring tools. For wireline measurements, the logging tool (or sonde) is lowered into the open wellbore on a multiple conductor, contra-helically armored wireline cable. Once the tool string has reached the bottom of the interval of interest, measurements are taken on the way out of the wellbore. This is done in an attempt to maintain tension on the cable (which stretches) as constant as possible for depth correlation purposes. (The exception to this practice is in certain hostile environments in which the tool electronics might not survive the downhole temperatures for long enough to allow the tool to be lowered to the bottom of the hole and measurements to be recorded while pulling the tool up the hole. In this case, ""down log"" measurements might be conducted on the way into the well and repeated on the way out if possible.) Most wireline measurements are recorded continuously while the sonde is moving. Certain fluid sampling and pressure-measuring tools require that the sonde be stopped, increasing the chance that the sonde or the cable might become stuck. Logging while drilling (LWD) tools take measurements in much the same way as wireline-logging tools, except that the measurements are taken by a self-contained tool near the bottom of the bottomhole assembly and are recorded downward (as the well is deepened) rather than upward from the bottom of the hole.","Reservoir Characterization, Formation Evaluation, Drilling",https://glossary.slb.com/en/terms/w/wireline_log
