term,definition,disciplines,url
logging-while-drilling,"[Drilling, Shale Gas] The measurement of formation properties during the excavation of the hole, or shortly thereafter, through the use of tools integrated into the bottomhole assembly. LWD, while sometimes risky and expensive, has the advantage of measuring properties of a formation before drilling fluids invade deeply. Further, many wellbores prove to be difficult or even impossible to measure with conventional wireline tools, especially highly deviated wells. In these situations, the LWD measurement ensures that some measurement of the subsurface is captured in the event that wireline operations are not possible. Timely LWD data can also be used to guide well placement so that the wellbore remains within the zone of interest or in the most productive portion of a reservoir, such as in highly variable shale reservoirs.","Drilling, Shale Gas",https://glossary.slb.com/en/terms/l/logging-while-drilling
lost circulation,"1. (n.) [Drilling] The reduced or total absence of fluid flow up the annulus when fluid is pumped through the drillstring. Though the definitions of different operators vary, this reduction of flow may generally be classified as seepage (less than 20 bbl/hr [3 m3/hr]), partial lost returns (greater than 20 bbl/hr [3 m3/hr] but still some returns), and total lost returns (where no fluid comes out of the annulus). In this severe latter case, the hole may not remain full of fluid even if the pumps are turned off. If the hole does not remain full of fluid, the vertical height of the fluid column is reduced and the pressure exerted on the open formations is reduced. This in turn can result in another zone flowing into the wellbore, while the loss zone is taking mud, or even a catastrophic loss of well control. Even in the two less severe forms, the loss of fluid to the formation represents a financial loss that must be dealt with, and the impact of which is directly tied to the per barrel cost of the drilling fluid and the loss rate over time. | 2. (n.) [Drilling Fluids] A lack of mud returning to the surface after being pumped down a well. Lost circulation occurs when the drill bit encounters natural fissures, fractures or caverns, and mud flows into the newly available space. Lost circulation may also be caused by applying more mud pressure (that is, drilling overbalanced) on the formation than it is strong enough to withstand, thereby opening up a fracture into which mud flows.",Drilling; Drilling Fluids,https://glossary.slb.com/en/terms/l/lost_circulation
lost returns,"1. (n.) [Drilling] The reduced or total absence of fluid flow up the annulus when fluid is pumped through the drillstring. Though the definitions of different operators vary, this reduction of flow may generally be classified as seepage (less than 20 bbl/hr [3 m3/hr]), partial lost returns (greater than 20 bbl/hr [3 m3/hr] but still some returns), and total lost returns (where no fluid comes out of the annulus). In this severe latter case, the hole may not remain full of fluid even if the pumps are turned off. If the hole does not remain full of fluid, the vertical height of the fluid column is reduced and the pressure exerted on the open formations is reduced. This in turn can result in another zone flowing into the wellbore, while the loss zone is taking mud, or even a catastrophic loss of well control. Even in the two less severe forms, the loss of fluid to the formation represents a financial loss that must be dealt with, and the impact of which is directly tied to the per barrel cost of the drilling fluid and the loss rate over time. | 2. (n.) [Drilling Fluids] Another term for lost circulation, a lack of mud returning to the surface after being pumped down a well. Lost circulation occurs when the drill bit encounters natural fissures, fractures or caverns, and mud flows into the newly available space. Lost circulation may also be caused by applying more mud pressure (that is, drilling overbalanced) on the formation than it is strong enough to withstand, thereby opening up a fracture into which mud flows.",Drilling; Drilling Fluids,https://glossary.slb.com/en/terms/l/lost_returns
LOT,"[Drilling] Abbreviation for leakoff test, a test to determine the strength or fracture pressure of the open formation, usually conducted immediately after drilling below a new casing shoe. During the test, the well is shut in and fluid is pumped into the wellbore to gradually increase the pressure that the formation experiences. At some pressure, fluid will enter the formation, or leak off, either moving through permeable paths in the rock or by creating a space by fracturing the rock. The results of the leakoff test dictate the maximum pressure or mud weight that may be applied to the well during drilling operations. To maintain a small safety factor to permit safe well control operations, the maximum operating pressure is usually slightly below the leakoff test result.",Drilling,https://glossary.slb.com/en/terms/l/lot
lubricator,"1. (n.) [Drilling] A long, high-pressure pipe fitted to the top of a wellhead or Christmas tree so that tools may be put into a high-pressure well. The top of the lubricator assembly includes a high-pressure grease-injection section and sealing elements. The lubricator is installed on top of the tree and tested, the tools placed in the lubricator and the lubricator pressurized to wellbore pressure. Then the top valves of the tree are opened to enable the tools to fall or be pumped into the wellbore under pressure. To remove the tools, the reverse process is used: the tools are pulled up into the lubricator under wellbore pressure, the tree valves are closed, the lubricator pressure is bled off, and then the lubricator may be opened to remove the tools. | 2. (n.) [Well Workover and Intervention] A term initially applied to the assembly of pressure-control equipment used on slickline operations to house the tool string in preparation for running into the well or for retrieval of the tool string on completion of the operation. The lubricator is assembled from sections of heavy-wall tube generally constructed with integral seals and connections. Lubricator sections are routinely used on the assembly of pressure-control equipment for other well-intervention operations such as coiled tubing.",Drilling; Well Workover and Intervention,https://glossary.slb.com/en/terms/l/lubricator
LWD,"[Drilling, Shale Gas] Abbreviation for logging while drilling. The measurement of formation properties during the excavation of the hole, or shortly thereafter, through the use of tools integrated into the bottomhole assembly. LWD, while sometimes risky and expensive, has the advantage of measuring properties of a formation before drilling fluids invade deeply. Further, many wellbores prove to be difficult or even impossible to measure with conventional wireline tools, especially highly deviated wells. In these situations, the LWD measurement ensures that some measurement of the subsurface is captured in the event that wireline operations are not possible. Timely LWD data can also be used to guide well placement so that the wellbore remains within the zone of interest or in the most productive portion of a reservoir, such as in highly variable shale reservoirs.","Drilling, Shale Gas",https://glossary.slb.com/en/terms/l/lwd
magnetic toolface,"[Drilling] Toolface angle used for near-vertical wells. Magnetic toolface is the angle, or azimuth, of the borehole survey instrument within the wellbore measured clockwise relative to magnetic north and in the plane perpendicular to the wellbore axis; the north, east, south and west directions have magnetic toolface angles of 0°, 90°, 180° and 270°, respectively. Magnetic toolface may be corrected to reference either grid north or true north.",Drilling,https://glossary.slb.com/en/terms/m/magnetic_toolface
make a connection,"[Drilling] To add a length of drillpipe to the drillstring to continue drilling. In what is called jointed pipe drilling, joints of drillpipe, each about 30 ft [9 m] long, are screwed together as the well is drilled. When the bit on the bottom of the drillstring has drilled down to where the kelly or topdrive at the top of the drillstring nears the drillfloor, the drillstring between the two must be lengthened by adding a joint or a stand (usually three joints) to the drillstring. Once the rig crew is ready, the driller stops the rotary, picks up off bottom to expose a threaded connection below the kelly and turns the pumps off. The crew sets the slips to grip the drillstring temporarily, unscrews that threaded connection and screws the kelly (or topdrive) into the additional joint (or stand) of pipe. The driller picks that joint or stand up to allow the crew to screw the bottom of that pipe into the top of the temporarily hanging drillstring. The driller then picks up the entire drillstring to remove the slips, carefully lowers the drillstring while starting the pumps and rotary, and resumes drilling when the bit touches bottom. A skilled rig crew can physically accomplish all of those steps in a minute or two.",Drilling,https://glossary.slb.com/en/terms/m/make_a_connection
make hole,[Drilling] To deepen a wellbore with the drill bit. To drill ahead.,Drilling,https://glossary.slb.com/en/terms/m/make_hole
make up,1. (vb.) [Drilling] To tighten threaded connections. | 2. (vb.) [Well Completions] To connect tools or tubulars by assembling the threaded connections incorporated at either end of every tool and tubular. The threaded tool joints must be correctly identified and then torqued to the correct value to ensure a secure tool string without damaging the tool or tubular body.,Drilling; Well Completions,https://glossary.slb.com/en/terms/m/make_up
makeup cathead,"[Drilling] A clutched, rotating spool that enables the driller to use the drawworks motor to apply tension to a chain connected to the makeup tongs. This tensioned chain, acting at right angles to the tong handle, imparts torque to the connection being tightened.",Drilling,https://glossary.slb.com/en/terms/m/makeup_cathead
makeup tongs,"[Drilling] Large-capacity, self-locking wrenches used to grip drillstring components and apply torque. As with opposing pipe wrenches for a plumber, the tongs must be used in opposing pairs. As a matter of efficiency, one set of tongs is essentially tied off with a cable or chain to the derrick, and the other is actively pulled with mechanical catheads. The breakout tongs are the active tongs during breakout (or loosening) operations. The makeup tongs are active during makeup (or tightening) operations.",Drilling,https://glossary.slb.com/en/terms/m/makeup_tongs
managed pressure drilling,"[Drilling] An adaptive drilling method used to precisely control the annular pressure throughout a wellbore. After determining the downhole pressure environment, drillers manage wellbore pressure constrained by the limits of formation properties. The annular pressure is kept slightly above the pore pressure to prevent the influx of formation fluids into the wellbore, but it is maintained well below the fracture initiation pressure. Rapid corrective actions can often be implemented in order to deal with observed pressure variations. The MPD process may utilize a variety of techniques including control of back pressure, adjusting mud density, modifying fluid rheology, adjusting the annular fluid level, controlling circulating friction and incorporating hole geometry in the well construction. The use of MPD to control the risks and costs of drilling wells that have narrow downhole pressure limits by actively managing the wellbore pressure profile has become a common practice. The dynamic control of annular pressures enables drilling wells that might not otherwise be practical.",Drilling,https://glossary.slb.com/en/terms/m/managed_pressure_drilling
marine drilling riser,"[Drilling] A large-diameter pipe that connects the subsea BOP stack to a floating surface rig to take mud returns to the surface. Without the riser, the mud would simply spill out of the top of the stack onto the seafloor. The riser might be loosely considered a temporary extension of the wellbore to the surface.",Drilling,https://glossary.slb.com/en/terms/m/marine_drilling_riser
mast,"[Drilling] The structure used to support the crown block and the drillstring. Masts are usually rectangular or trapezoidal in shape and offer a very good stiffness, important to land rigs whose mast is laid down when the rig is moved. They suffer from being heavier than conventional derricks and consequently are not usually found in offshore environments, where weight is more of a concern than in land operations.",Drilling,https://glossary.slb.com/en/terms/m/mast
MD,"[Drilling] The length of the wellbore, as if determined by a measuring stick. This measurement differs from the true vertical depth of the well in all but vertical wells. Since the wellbore cannot be physically measured from end to end, the lengths of individual joints of drillpipe, drill collars and other drillstring elements are measured with a steel tape measure and added together. Importantly, the pipe is measured while in the derrick or laying on a pipe rack, in an untensioned, unstressed state. When the pipe is screwed together and put into the wellbore, it stretches under its own weight and that of the bottomhole assembly. Although this fact is well established, it is not taken into account when reporting the well depth. Hence, in virtually all cases, the actual wellbore is slightly deeper than the reported depth.",Drilling,https://glossary.slb.com/en/terms/m/md
measured depth,"[Drilling] The length of the wellbore, as if determined by a measuring stick. This measurement differs from the true vertical depth of the well in all but vertical wells. Since the wellbore cannot be physically measured from end to end, the lengths of individual joints of drillpipe, drill collars and other drillstring elements are measured with a steel tape measure and added together. Importantly, the pipe is measured while in the derrick or laying on a pipe rack, in an untensioned, unstressed state. When the pipe is screwed together and put into the wellbore, it stretches under its own weight and that of the bottomhole assembly. Although this fact is well established, it is not taken into account when reporting the well depth. Hence, in virtually all cases, the actual wellbore is slightly deeper than the reported depth.",Drilling,https://glossary.slb.com/en/terms/m/measured_depth
measurements-while-drilling,"[Drilling] The evaluation of physical properties, usually including pressure, temperature and wellbore trajectory in three-dimensional space, while extending a wellbore. MWD is now standard practice in offshore directional wells, where the tool cost is offset by rig time and wellbore stability considerations if other tools are used. The measurements are made downhole, stored in solid-state memory for some time and later transmitted to the surface. Data transmission methods vary from company to company, but usually involve digitally encoding data and transmitting to the surface as pressure pulses in the mud system. These pressures may be positive, negative or continuous sine waves. Some MWD tools have the ability to store the measurements for later retrieval with wireline or when the tool is tripped out of the hole if the data transmission link fails. MWD tools that measure formation parameters (resistivity, porosity, sonic velocity, gamma ray) are referred to as logging-while-drilling (LWD) tools. LWD tools use similar data storage and transmission systems, with some having more solid-state memory to provide higher resolution logs after the tool is tripped out than is possible with the relatively low bandwidth, mud-pulse data transmission system.",Drilling,https://glossary.slb.com/en/terms/m/measurements-while-drilling
mechanical specific energy,"[Drilling] A measure of drilling efficiency. Mechanical specific energy (MSE) is the energy required to remove a unit volume of rock. For optimal drilling efficiency, the objective is to minimize the MSE and to maximize the rate of penetration (ROP). To control the MSE, drillers can control the weight on bit (WOB), torque, ROP, and drillbit revolutions per minute (rpm). Reference: Teale R: ""The Concept of Specific Energy in Rock Drilling,"" International Journal of Rock Mechanics and Mining Sciences & Geomechanics Abstracts 2, no. 1 (March 1965): 57–73.",Drilling,https://glossary.slb.com/en/terms/m/mechanical_specific_energy
mechanical sticking,"[Drilling] The limiting or prevention of motion of the drillstring by anything other than differential pressure sticking. Mechanical sticking can be caused by junk in the hole, wellbore geometry anomalies, cement, keyseats or a buildup of cuttings in the annulus.",Drilling,https://glossary.slb.com/en/terms/m/mechanical_sticking
mill,"[Well Workover and Intervention, Drilling] A tool that grinds metal downhole. A mill is usually used to remove junk in the hole or to grind away all or part of a casing string. In the case of junk, the metal must be broken into smaller pieces to facilitate removal from the wellbore so that drilling can continue. When milling casing, the intent is to cut a window through the side of the casing or to remove a continuous section of the casing so that the wellbore may be deviated from the original well through the window or section removed. Depending on the type of grinding or metal removal required, the shape of the cutting structures of mills varies. Virtually all mills, however, utilize tungsten carbine cutting surfaces.","Well Workover and Intervention, Drilling",https://glossary.slb.com/en/terms/m/mill
mill out,"[Drilling, Well Workover and Intervention] To use a mill or similar downhole tool to cut and remove metal downhole. A mill is usually used to remove junk in the hole or to grind away all or part of a casing string. When milling out casing, the intent is to cut a window through the side of the casing or to remove a continuous section of the casing so that the wellbore may be deviated from the original well through the window or section removed. Successful milling operations require appropriate selection of milling tools, fluids and techniques. The mills, or similar cutting tools, must be compatible with the fish or casing materials and wellbore conditions. The circulated fluids should be capable of removing the milled material from the wellbore. Finally, the techniques employed should be appropriate to the anticipated conditions and the likely time required to reach the operation objectives.","Drilling, Well Workover and Intervention",https://glossary.slb.com/en/terms/m/mill_out
milling,"[Well Workover and Intervention, Drilling] The use of a mill or similar downhole tool to cut and remove material from equipment or tools located in the wellbore. Successful milling operations require appropriate selection of milling tools, fluids and techniques. The mills, or similar cutting tools, must be compatible with the fish materials and wellbore conditions. The circulated fluids should be capable of removing the milled material from the wellbore. Finally, the techniques employed should be appropriate to the anticipated conditions and the likely time required to reach the operation objectives.","Well Workover and Intervention, Drilling",https://glossary.slb.com/en/terms/m/milling
mist drilling,"[Drilling] A variation of air drilling in which a small amount of water trickles into the wellbore from exposed formations and is carried out of the wellbore by the compressed air used for air drilling. The onset of mist drilling often signals the impending end of practical air drilling, at which point the water inflow becomes too great for the compressed air to remove from the wellbore, or the produced water (usually salty) becomes a disposal problem.",Drilling,https://glossary.slb.com/en/terms/m/mist_drilling
mobile offshore drilling unit,"[Drilling] A generic term for several classes of self-contained floatable or floating drilling machines such as jackups, semisubmersibles, and submersibles.",Drilling,https://glossary.slb.com/en/terms/m/mobile_offshore_drilling_unit
MODU,"[Drilling] A generic term for several classes of self-contained floatable or floating drilling machines such as jackups, semisubmersibles, and submersibles.",Drilling,https://glossary.slb.com/en/terms/m/modu
monkeyboard,[Drilling] The small platform that the derrickman stands on when tripping pipe.,Drilling,https://glossary.slb.com/en/terms/m/monkeyboard
moon pool,[Drilling] The opening in the hull of a drillship or other offshore drilling vessel through which drilling equipment passes.,Drilling,https://glossary.slb.com/en/terms/m/moon_pool
morning tour,"[Drilling] The work shift of a drilling crew that starts in the morning. Drilling operations usually occur around the clock because of the cost to rent a rig. As a result, there are usually two separate crews working 12-hour tours to keep the operation going. Some companies prefer three 8-hour tours: the daylight tour starts at daylight or 8 a.m., and the graveyard tour is the overnight shift or the shift that begins at midnight. (Pronounced ""tower"" in many areas.)",Drilling,https://glossary.slb.com/en/terms/m/morning_tour
motorman,"[Drilling] The member of the rig crew responsible for maintenance of the engines. While all members of the rig crew help with major repairs, the motorman does routine preventive maintenance and minor repairs.",Drilling,https://glossary.slb.com/en/terms/m/motorman
mousehole,"[Drilling] An opening in the rig floor near the rotary table, but between the rotary table and the vee-door, that enables rapid connections while drilling. The mousehole is usually fitted underneath with a length of casing, usually with a bottom. A joint of drillpipe that will be used next in the drilling operation is placed in the mousehole, box end up, by the rig crew at a convenient time (immediately after the previous connection is made). When the bit drills down and the kelly is near the rotary table, another piece of drillpipe must be added for drilling to continue. This next piece of pipe is standing in the mousehole when the kelly is screwed onto it. Then the kelly and the joint of pipe in the mousehole are raised to remove the pipe from the mousehole, the mousehole pipe screwed onto the rest of the drillstring, and the drillstring lowered, rotated, and pumped through to continue drilling. Another piece of pipe is put in the mousehole to await the next connection.",Drilling,https://glossary.slb.com/en/terms/m/mousehole
MPD,[Drilling] Abbreviation for managed pressure drilling.,Drilling,https://glossary.slb.com/en/terms/m/mpd
MSE,[Drilling] Abbreviation for mechanical specific energy.,Drilling,https://glossary.slb.com/en/terms/m/mse
mud motor,[Drilling] A positive displacement drilling motor that uses hydraulic horsepower of the drilling fluid to drive the drill bit. Mud motors are used extensively in directional drilling operations.,Drilling,https://glossary.slb.com/en/terms/m/mud_motor
mud pulse telemetry,"[Drilling] A method of transmitting LWD and MWD data acquired downhole to the surface, using pressure pulses in the mud system. The measurements are usually converted into an amplitude- or frequency-modulated pattern of mud pulses. The same telemetry system is used to transmit commands from the surface.",Drilling,https://glossary.slb.com/en/terms/m/mud_pulse_telemetry
mud return line,"[Drilling] Also known as flowline, the large-diameter metal pipe that connects the bell nipple under the rotary table to the possum belly at the mud tanks. The flowline is simply an inclined, gravity-flow conduit to direct mud coming out the top of the wellbore to the mud surface-treating equipment. When drilling certain highly reactive clays, called ""gumbo,"" the flowline may become plugged and require considerable effort by the rig crew to keep it open and flowing. In addition, the flowline is usually fitted with a crude paddle-type flow-measuring device commonly called a ""flow show"" that may give the driller the first indication that the well is flowing.",Drilling,https://glossary.slb.com/en/terms/m/mud_return_line
multilateral,[Drilling] Pertaining to a well that has more than one branch radiating from the main borehole. The term is also used to refer to the multilateral well itself.,Drilling,https://glossary.slb.com/en/terms/m/multilateral
multiwell pad,"[Drilling, Production] A pad with multiple wells.","Drilling, Production",https://glossary.slb.com/en/terms/m/multiwell_pad
MWD,"[Drilling] The evaluation of physical properties, usually including pressure, temperature and wellbore trajectory in three-dimensional space, while extending a wellbore. MWD is now standard practice in offshore directional wells, where the tool cost is offset by rig time and wellbore stability considerations if other tools are used. The measurements are made downhole, stored in solid-state memory for some time and later transmitted to the surface. Data transmission methods vary from company to company, but usually involve digitally encoding data and transmitting to the surface as pressure pulses in the mud system. These pressures may be positive, negative or continuous sine waves. Some MWD tools have the ability to store the measurements for later retrieval with wireline or when the tool is tripped out of the hole if the data transmission link fails. MWD tools that measure formation parameters (resistivity, porosity, sonic velocity, gamma ray) are referred to as logging-while-drilling (LWD) tools. LWD tools use similar data storage and transmission systems, with some having more solid-state memory to provide higher resolution logs after the tool is tripped out than is possible with the relatively low bandwidth, mud-pulse data transmission system.",Drilling,https://glossary.slb.com/en/terms/m/mwd
neat cement,[Drilling] Cement that has no additives to modify its setting time or rheological properties.,Drilling,https://glossary.slb.com/en/terms/n/neat_cement
nipple,"1. (n.) [Drilling, Production] Any short piece of pipe, especially if threaded at both ends with male threads. | 2. (n.) [Well Completions] A completion component fabricated as a short section of heavy wall tubular with a machined internal surface that provides a seal area and a locking profile. Landing nipples are included in most completions at predetermined intervals to enable the installation of flow-control devices, such as plugs and chokes. Three basic types of landing nipple are commonly used: no-go nipples selective-landing nipples ported or safety-valve nipples.","Drilling, Production; Well Completions",https://glossary.slb.com/en/terms/n/nipple
nipple down,"1. (vb.) [Drilling] To take apart, disassemble and otherwise prepare to move the rig or blowout preventers. | 2. (n.) [Well Completions] The process of disassembling well-control or pressure-control equipment on the wellhead. Depending on the configuration of the wellhead and casing strings, it may be necessary to nipple-down and nipple-up the blowout preventer (BOP) system as each casing string is run. Antonyms: nipple up, nipple-up",Drilling; Well Completions,https://glossary.slb.com/en/terms/n/nipple_down
nipple up,"1. (vb.) [Drilling] To put together, connect parts and plumbing, or otherwise make ready for use. This term is usually reserved for the installation of a blowout preventer stack. | 2. (n.) [Well Completions] The process of assembling well-control or pressure-control equipment on the wellhead. Antonyms: nipple down, nipple-down",Drilling; Well Completions,https://glossary.slb.com/en/terms/n/nipple_up
OD,[Drilling] Outside or outer diameter. Casing and tubing are commonly described in terms of inside diameter (ID) and outside diameter. Antonyms: inside diameter,Drilling,https://glossary.slb.com/en/terms/o/od
offset well,"[Drilling] An existing wellbore close to a proposed well that provides information for planning the proposed well. In planning development wells, there are usually numerous offsets, so a great deal is known about the subsurface geology and pressure regimes. In contrast, rank wildcats have no close offsets, and planning is based on interpretations of seismic data, distant offsets and prior experience. High-quality offset data are coveted by competent well planners to optimize well designs. When lacking offset data, the well planner must be more conservative in designing wells and include more contingencies.",Drilling,https://glossary.slb.com/en/terms/o/offset_well
open hole,"[Drilling] The uncased portion of a well. All wells, at least when first drilled, have openhole sections that the well planner must contend with. Prior to running casing, the well planner must consider how the drilled rock will react to drilling fluids, pressures and mechanical actions over time. The strength of the formation must also be considered. A weak formation is likely to fracture, causing a loss of drilling mud to the formation and, in extreme cases, a loss of hydrostatic head and potential well control problems. An extremely high-pressure formation, even if not flowing, may have wellbore stability problems. Once problems become difficult to manage, casing must be set and cemented in place to isolate the formation from the rest of the wellbore. While most completions are cased, some are open, especially in horizontal or extended-reach wells where it may not be possible to cement casing efficiently.",Drilling,https://glossary.slb.com/en/terms/o/open_hole
openhole,"[Drilling] Term describing the uncased portion of a well. All wells, at least when first drilled, have openhole sections that the well planner must contend with. Prior to running casing, the well planner must consider how the drilled rock will react to drilling fluids, pressures and mechanical actions over time. The strength of the formation must also be considered. A weak formation is likely to fracture, causing a loss of drilling mud to the formation and, in extreme cases, a loss of hydrostatic head and potential well control problems. An extremely high-pressure formation, even if not flowing, may have wellbore stability problems. Once problems become difficult to manage, casing must be set and cemented in place to isolate the formation from the rest of the wellbore. While most completions are cased, some are open, especially in horizontal or extended-reach wells where it may not be possible to cement casing efficiently.",Drilling,https://glossary.slb.com/en/terms/o/openhole
operator,"1. (n.) [Drilling] The company that serves as the overall manager and decision-maker of a drilling project. Generally, but not always, the operator will have the largest financial stake in the project. At the successful completion of logging the target zones, the decision to complete or plug and abandon generally has partner input and potential override clauses. As far as the drilling contractor and service companies are concerned, the designated operator is paying for the entire operation, and the operator is responsible for recouping some of that expense from the partners. | 2. (n.) [Oil and Gas Business] The owner of the right to drill or produce a well, or the entity contractually charged with drilling of a test well and production of subsequent wells.",Drilling; Oil and Gas Business,https://glossary.slb.com/en/terms/o/operator
outside diameter,[Drilling] Outside or outer diameter. Casing and tubing are commonly described in terms of inside diameter (ID) and outside diameter. Antonyms: inside diameter,Drilling,https://glossary.slb.com/en/terms/o/outside_diameter
overbalance,"[Drilling] The amount of pressure (or force per unit area) in the wellbore that exceeds the pressure of fluids in the formation. This excess pressure is needed to prevent reservoir fluids (oil, gas, water) from entering the wellbore. However, excessive overbalance can dramatically slow the drilling process by effectively strengthening the near-wellbore rock and limiting removal of drilled cuttings under the bit. In addition, high overbalance pressures coupled with poor mud properties can cause differential sticking problems. Because reservoir pressures vary from one formation to another, while the mud is relatively constant density, overbalance varies from one zone to another. Antonyms: underbalance",Drilling,https://glossary.slb.com/en/terms/o/overbalance
p rate,"[Drilling] Slang for penetration rate, or the speed that the bit is drilling into the formation.",Drilling,https://glossary.slb.com/en/terms/p/p_rate
P&A,"[Drilling] To prepare a well to be closed permanently, usually after either logs determine there is insufficient hydrocarbon potential to complete the well, or after production operations have drained the reservoir. Different regulatory bodies have their own requirements for plugging operations. Most require that cement plugs be placed and tested across any open hydrocarbon-bearing formations, across all casing shoes, across freshwater aquifers, and perhaps several other areas near the surface, including the top 20 to 50 ft [6 to 15 m] of the wellbore. The well designer may choose to set bridge plugs in conjunction with cement slurries to ensure that higher density cement does not fall in the wellbore. In that case, the bridge plug would be set and cement pumped on top of the plug through drillpipe, and then the drillpipe withdrawn before the slurry thickened.",Drilling,https://glossary.slb.com/en/terms/p/pa
p-rate,"[Drilling] Slang for penetration rate, or the speed that the bit is drilling into the formation.",Drilling,https://glossary.slb.com/en/terms/p/p-rate
pack off,"1. (vb.) [Drilling] To plug the wellbore around a drillstring. This can happen for a variety of reasons, the most common being that either the drilling fluid is not properly transporting cuttings and cavings out of the annulus or portions of the wellbore wall collapse around the drillstring. When the well packs off, there is a sudden reduction or loss of the ability to circulate, and high pump pressures follow. If prompt remedial action is not successful, an expensive episode of stuck pipe can result. The term is also used in gravel packing to describe the act of placing all the sand or gravel in the annulus. | 2. (vb.) [Well Completions] To effect hydraulic isolation, either with a sealing device, such as a packer, or with a specialized plastic or fluid, such as a sealing compound.",Drilling; Well Completions,https://glossary.slb.com/en/terms/p/pack_off
packer,"1. (n.) [Drilling] A device that can be run into a wellbore with a smaller initial outside diameter that then expands externally to seal the wellbore. Packers employ flexible, elastomeric elements that expand. The two most common forms are the production or test packer and the inflatable packer. The expansion of the former may be accomplished by squeezing the elastomeric elements (somewhat doughnut shaped) between two plates, forcing the sides to bulge outward. The expansion of the latter is accomplished by pumping a fluid into a bladder, in much the same fashion as a balloon, but having more robust construction. Production or test packers may be set in cased holes and inflatable packers are used in open or cased holes. They may be run on wireline, pipe or coiled tubing. Some packers are designed to be removable, while others are permanent. Permanent packers are constructed of materials that are easy to drill or mill out. | 2. (n.) [Well Completions] A downhole device used in almost every completion to isolate the annulus from the production conduit, enabling controlled production, injection or treatment. A typical packer assembly incorporates a means of securing the packer against the casing or liner wall, such as a slip arrangement, and a means of creating a reliable hydraulic seal to isolate the annulus, typically by means of an expandable elastomeric element. Packers are classified by application, setting method and possible retrievability.",Drilling; Well Completions,https://glossary.slb.com/en/terms/p/packer
packoff,"[Drilling] A flexible, usually elastomeric sealing element and housing used to seal an irregular surface such as a wireline.",Drilling,https://glossary.slb.com/en/terms/p/packoff
pad,"1. (n.) [Drilling, Production] A temporary drilling site, usually constructed of local materials such as gravel, shell, or even wood. For some long-drilling-duration, deep wells, such as the ultradeep wells of western Oklahoma, or some regulatory jurisdictions such as the Netherlands, pads may be paved with asphalt or concrete. After the drilling operation is over, most of the pad is usually removed or plowed back into the ground. | 2. (n.) [Drilling, Production] A fluid used to initiate hydraulic fracturing that does not contain proppant. | 3. (n.) [Formation Evaluation] That part of a wireline logging tool that is pressed firmly against the borehole wall. The pad holds sensors that are focused in one direction and must be as close as possible to the borehole wall. The density detectors and the microresistivity electrodes are examples of sensors that must be placed on pads. Some pads are a rigid part of the logging tool. Others have articulated joints attaching them to the logging tool, with a backup arm to press the pad against the borehole wall.","Drilling, Production; Formation Evaluation",https://glossary.slb.com/en/terms/p/pad
PDM,"[Drilling] Abbreviation for positive displacement motor, a downhole motor used in the oil field to drive the drill bit or other downhole tools during directional drilling or performance drilling applications. As drilling fluid is pumped through the positive displacement motor, it converts the hydraulic power of the fluid into mechanical power to cause the bit to rotate. During directional drilling, this capability is used while drilling in sliding mode, when the drillstring is not rotated from the surface. Positive displacement motors can also be used for performance drilling, straight hole drilling, coring, underreaming, and milling operations. In straight hole drilling, the motor functions as a drilling performance tool to increase the rate of penetration and reduce casing wear by minimizing drillstring rotation.",Drilling,https://glossary.slb.com/en/terms/p/pdm
penetration rate,[Drilling] The speed at which the drill bit can break the rock under it and thus deepen the wellbore. This speed is usually reported in units of feet per hour or meters per hour.,Drilling,https://glossary.slb.com/en/terms/p/penetration_rate
pill,"1. (n.) [Drilling] Any relatively small quantity (less than 200 bbl) of a special blend of drilling fluid to accomplish a specific task that the regular drilling fluid cannot perform. Examples include high-viscosity pills to help lift cuttings out of a vertical wellbore, freshwater pills to dissolve encroaching salt formations, pipe-freeing pills to destroy filter cake and relieve differential sticking forces and lost circulation material pills to plug a thief zone. | 2. (n.) [Drilling Fluids] A small volume of mud used for a specific purpose in a drilling operation. Various types of pills are needed from time to time on the rig, such as to stop circulation loss or free stuck drillpipe. | 3. (n.) [Well Workover and Intervention] A relatively small volume of specially prepared fluid placed or circulated in the wellbore. Fluid pills are commonly prepared for a variety of special functions, such as a sweep pill prepared at high viscosity to circulate around the wellbore and pick up debris or wellbore fill. In counteracting lost-circulation problems, a lost-circulation pill prepared with flaked or fibrous material is designed to plug the perforations or formation interval losing the fluid.",Drilling; Drilling Fluids; Well Workover and Intervention,https://glossary.slb.com/en/terms/p/pill
pin,"1. (n.) [Drilling] A male threadform, especially in tubular goods and drillstring components. | 2. (adj.) [Drilling] Relating to the male threadform, as in the ""pin end of the pipe.""",Drilling,https://glossary.slb.com/en/terms/p/pin
pipe dope,"[Drilling] A specially formulated blend of lubricating grease and fine metallic particles that prevents thread galling (a particular form of metal-to-metal damage) and seals the roots of threads. The American Petroleum Institute (API) specifies properties of pipe dope, including its coefficient of friction. The rig crew applies copious amounts of pipe dope to the drillpipe tool joints every time a connection is made.",Drilling,https://glossary.slb.com/en/terms/p/pipe_dope
