term,definition,disciplines,url
magnetic permeability,"[Geophysics] The ratio of the density of the magnetic flux, B (in units of teslas), to the strength of the magnetic field, H (in units of amperes/meter), typically expressed in units of henries per meter (H/m).",Geophysics,https://glossary.slb.com/en/terms/m/magnetic_permeability
magnetic total field,"[Geophysics] The modulus of the magnetic field vector. The magnetic total field is the magnitude, or absolute value, of the magnetic field vector. The magnetic total field describes the strength, or intensity, of the magnetic field, which is measured in units of nanoTesla (nT). The symbol for the magnetic total field is often F or Btotal.",Geophysics,https://glossary.slb.com/en/terms/m/magnetic_total_field
magnetics,"[Geophysics] The study of the Earth's magnetic field, a branch of geophysics that began with the observation by British scientist William Gilbert (1544 to 1603) that the Earth is a magnet. Variations in the magnetic field can be used to determine the extent of sedimentary basins and the depth to basement rocks, as well as to differentiate between igneous rocks and certain sedimentary rocks such as salt. High-resolution magnetic surveys can also be used to determine the locations of oil pipelines and production equipment.",Geophysics,https://glossary.slb.com/en/terms/m/magnetics
magnetometer,[Geophysics] An instrument used to measure the strength or direction of the Earth's magnetic field.,Geophysics,https://glossary.slb.com/en/terms/m/magnetometer
magnetotelluric method,"[Geophysics] An electromagnetic method used to map the spatial variation of the Earth's resistivity by measuring naturally occurring electric and magnetic fields at the Earth's surface. These natural EM fields are generated (at all frequencies) in the Earth's atmosphere mainly by lightning strokes and by interactions between the solar wind and the ionosphere. In the most general MT method, the horizontal components of the electric field and all three components of the magnetic field are measured at the surface. The measurements are used to determine specific ratios of electric to magnetic field components called tensor impedances. The technique was introduced the French geophysicist Louis Cagniard in the 1950s and has been popular for mineral exploration and regional geophysical mapping. It is used in oil exploration for low-cost reconnaissance of sedimentary basins and for exploration in areas where seismic surveys are difficult because of severe topography or the presence high-impedance volcanic rocks near the surface. The resolution of MT surveys is limited by the diffusive nature of EM propagation in the earth; it is usually on the order of hundreds of meters to kilometers. But the MT method can probe the Earth to depths of several tens of kilometers.",Geophysics,https://glossary.slb.com/en/terms/m/magnetotelluric_method
main magnetic field,"[Geophysics] Earth’s main magnetic field generated in the Earth’s fluid outer core by a self-exciting dynamo process. Approximately 95% of the total magnetic field measured at Earth’s surface comes from this main field, a significant portion of which may be described as the field of a dipole placed at the Earth’s center and tilted approximately 11° from the Earth’s rotational axis. The magnitude of the main magnetic field is nearly 60,000 nT near the Earth’s poles and about 30,000 nT near the equator. However, there are significant nondipole contributions to the main magnetic field that complicate its mathematical and graphical representation, including that the relative strengths of nondipole components change. As additional complications, the main field varies slowly because of changes within the Earth’s core and the magnetic dipole axis pole position itself wanders over time.",Geophysics,https://glossary.slb.com/en/terms/m/main_magnetic_field
marker bed,"[Geophysics] A widespread distinctive rock unit that can be correlated readily over a large area. The most useful marker beds tend to form rapidly, such as during volcanic or geologically instantaneous depositional events, and have unusual seismic, magnetic, electrical or other physical properties that aid geological or geophysical interpretation. Coal beds and volcanic ash falls are examples of marker beds.",Geophysics,https://glossary.slb.com/en/terms/m/marker_bed
Maxwell's equations,"[Geophysics] A group of four partial differential equations that describe all classical phenomena, involving electric and magnetic fields. James Clerk Maxwell (1831 to 1879), a British physicist, first wrote out this complete set of equations: (1.) ∇·D = ρ (2.) ∇×H = J + (∂D/∂t) (3.) ∇·B = 0 (4.) ∇×E = −(∂B/∂t), where D = electric displacement ρ = electric charge density H = magnetic field strength J = electric current density B = magnetic flux density E = electric field strength. Equation (1) is equivalent to Coulomb's law, the inverse square attraction of static electric charges. Equation (2) is Ampere's law relating magnetic fields and currents, which was extended by Maxwell to include induction of a magnetic field by a time-varying electric displacement. Equation (3) is Coulomb's law for magnetic flux, expressing the absence of isolated magnetic charges. Equation (4) is Faraday's law of induction, relating an electric field to a time-varying magnetic flux. Maxwell's equations are the starting point for all calculations involving surface or borehole EM methods.",Geophysics,https://glossary.slb.com/en/terms/m/maxwells_equations
midpoint,[Geophysics] The halfway point between a seismic source and a receiver at the Earth's surface.,Geophysics,https://glossary.slb.com/en/terms/m/midpoint
migrate,"1. (vb.) [Geology] For hydrocarbons to move from their source into reservoir rocks. The movement of newly generated hydrocarbons out of their source rock is primary migration, also called expulsion. The further movement of the hydrocarbons into reservoir rock in a hydrocarbon trap or other area of accumulation is secondary migration. Migration typically occurs from a structurally low area to a higher area because of the relative buoyancy of hydrocarbons in comparison to the surrounding rock. Migration can be local or can occur along distances of hundreds of kilometers in large sedimentary basins, and is critical to the formation of a viable petroleum system. | 2. (vb.) [Geophysics] To execute a step in seismic processing in which reflections in seismic data are moved to their correct locations in x-y-time space of seismic data. Migration improves seismic interpretation and mapping because the locations of geological structures, especially faults, are more accurate in migrated seismic data. Proper migration collapses diffractions from secondary sources such as reflector terminations against faults and corrects bow ties to form synclines. There are numerous methods of migration, such as dip moveout (DMO), frequency domain, ray-trace and wave-equation migration.",Geology; Geophysics,https://glossary.slb.com/en/terms/m/migrate
migration,"1. (n.) [Geology] The movement of hydrocarbons from their source into reservoir rocks. The movement of newly generated hydrocarbons out of their source rock is primary migration, also called expulsion. The further movement of the hydrocarbons into reservoir rock in a hydrocarbon trap or other area of accumulation is secondary migration. Migration typically occurs from a structurally low area to a higher area because of the relative buoyancy of hydrocarbons in comparison to the surrounding rock. Migration can be local or can occur along distances of hundreds of kilometers in large sedimentary basins, and is critical to the formation of a viable petroleum system. | 2. (n.) [Geophysics] A step in seismic processing in which reflections in seismic data are moved to their correct locations in the x-y-time space of seismic data, including two-way traveltime and position relative to shotpoints. Migration improves seismic interpretation and mapping because the locations of geological structures, especially faults, are more accurate in migrated seismic data. Proper migration collapses diffractions from secondary sources such as reflector terminations against faults and corrects bow ties to form synclines. There are numerous methods of migration, such as dip moveout (DMO), frequency domain, ray-trace and wave-equation migration.",Geology; Geophysics,https://glossary.slb.com/en/terms/m/migration
minimum-time path,"[Geophysics] The fastest route that a seismic ray can travel between two points, generally dictated by Fermat's principle.",Geophysics,https://glossary.slb.com/en/terms/m/minimum-time_path
mis tie,"[Geophysics] A situation in interpretation of seismic data in which predicted and actual values differ, or when an interpreted reflection does not close, or tie, when interpreting intersecting lines; or when interpreted seismic data do not match results of drilling a well. Mis-ties commonly occur when data of different phases, rather than uniformly zero-phase data, are interpreted together, or data that have different datum corrections are tied. Mis-ties are described as static if they involve a bulk shift of data (as in the case of tying seismic sections with different datum corrections) or dynamic if the magnitude of the mis-tie varies with time (as in the case of data that have been migrated differently).",Geophysics,https://glossary.slb.com/en/terms/m/mis_tie
mis-tie,"[Geophysics] A situation in interpretation of seismic data in which predicted and actual values differ, or when an interpreted reflection does not close, or tie, when interpreting intersecting lines; or when interpreted seismic data do not match results of drilling a well. Mis-ties commonly occur when data of different phases, rather than uniformly zero-phase data, are interpreted together, or data that have different datum corrections are tied. Mis-ties are described as static if they involve a bulk shift of data (as in the case of tying seismic sections with different datum corrections) or dynamic if the magnitude of the mis-tie varies with time (as in the case of data that have been migrated differently).",Geophysics,https://glossary.slb.com/en/terms/m/mis-tie
model,"1. (n.) [Geophysics] A representation of a physical property or entity that can be used to make predictions or compare observations with assumptions. Mathematical velocity models are commonly used to predict the depth to a formation of interest. Physical models, such as layers of clay or putty, can be used to simulate rock layers. As Sheriff (1991) points out, agreement between data and a model does not prove that the model is correct, since there can be numerous models that agree with a given dataset. | 2. (vb.) [Reservoir Characterization] To produce a representation or a simulation of a problem. | 3. (n.) [Reservoir Characterization] A conceptual, three-dimensional construction of a reservoir or oil and gas field. The model is constructed from incomplete data and much of the interwell space must be estimated from nearby wells or from low vertical resolution data, such as seismic data. The construction of models can be performed by deterministic methods or geostatistical methods, or a combination of both.",Geophysics; Reservoir Characterization,https://glossary.slb.com/en/terms/m/model
modeling,"[Reservoir Characterization, Geophysics] The act of constructing a model.","Reservoir Characterization, Geophysics",https://glossary.slb.com/en/terms/m/modeling
modulus of compression,"[Geophysics] Another term for bulk modulus, the ratio of stress to strain, abbreviated as k. The bulk modulus is an elastic constant equal to the applied stress divided by the ratio of the change in volume to the original volume of a body.",Geophysics,https://glossary.slb.com/en/terms/m/modulus_of_compression
modulus of elasticity,"[Geophysics] Any one of a set of constants, also known as elastic moduli, that defines the properties of material that undergoes stress, deforms, and then recovers and returns to its original shape after the stress ceases. The elastic constants include the bulk modulus, Lame constant, Poisson's ratio, shear modulus, and Young's modulus. Elastic constants are important in seismology because the velocity of waves depends on the elastic constants and density of the rock.",Geophysics,https://glossary.slb.com/en/terms/m/modulus_of_elasticity
modulus of rigidity,"[Geophysics] Another term for shear modulus, an elastic constant for the ratio of shear stress to shear strain. The shear modulus is one of the Lamé constants. It can be expressed mathematically as follows: μ = τ / γ = (ΔF/A) / (ΔL/L), where μ = Shear modulus τ = Shear stress = ΔF/A ΔF = Increment of shear force A = Area acted on by the shear force γ = Shear strain = ΔL/L ΔL = Increment of transverse displacement parallel to A L = Original length.",Geophysics,https://glossary.slb.com/en/terms/m/modulus_of_rigidity
monument,"[Geophysics] A relatively permanent, fixed marker used in surveying, such as a concrete block or steel plate, with an inscription of location and elevation.",Geophysics,https://glossary.slb.com/en/terms/m/monument
moveout,1. (n.) [Geophysics] The difference in the arrival times or traveltimes of a reflected wave measured by receivers at two different offset locations. Normal moveout (NMO) is moveout caused by the separation between a source and a receiver in the case of a flat reflector. Dip moveout (DMO) occurs as an effect in addition to NMO when reflectors dip. Problems that require static corrections can also produce moveout. | 2. (n.) [Geophysics] The procedure in seismic processing that compensates for the effects of the separation between seismic sources and receivers.,Geophysics,https://glossary.slb.com/en/terms/m/moveout
moving-source method,[Geophysics] An acquisition technique most commonly used in electromagnetic methods whereby the energy source or transmitter and detectors or receivers are kept in the same relative position and moved together to different spots to compile a profile or map.,Geophysics,https://glossary.slb.com/en/terms/m/moving-source_method
MT,"[Geophysics] An electromagnetic method used to map the spatial variation of the Earth's resistivity by measuring naturally occurring electric and magnetic fields at the Earth's surface. These natural EM fields are generated (at all frequencies) in the Earth's atmosphere mainly by lightning strokes and by interactions between the solar wind and the ionosphere. In the most general MT method, the horizontal components of the electric field and all three components of the magnetic field are measured at the surface. The measurements are used to determine specific ratios of electric to magnetic field components called tensor impedances. The technique was introduced the French geophysicist Louis Cagniard in the 1950s and has been popular for mineral exploration and regional geophysical mapping. It is used in oil exploration for low-cost reconnaissance of sedimentary basins and for exploration in areas where seismic surveys are difficult because of severe topography or the presence high-impedance volcanic rocks near the surface. The resolution of MT surveys is limited by the diffusive nature of EM propagation in the earth; it is usually on the order of hundreds of meters to kilometers. But the MT method can probe the Earth to depths of several tens of kilometers.",Geophysics,https://glossary.slb.com/en/terms/m/mt
multiazimuth towed-streamer acquisition,"[Geophysics] A marine seismic data acquisition method in which a conventional narrow-azimuth towed-streamer configuration is used to acquire data over a survey area in more than one direction. The number of directions is typically three or more. The azimuthal range for a multiazimuth survey is not continuous in azimuth, but is well sampled along the shooting directions.",Geophysics,https://glossary.slb.com/en/terms/m/multiazimuth_towed-streamer_acquisition
multicomponent seismic data,"[Geophysics] Seismic data acquired in a land, marine, or borehole environment by using more than one geophone or accelerometer. 3C seismic data, a type of multicomponent seismic data, uses three orthogonally oriented geophones or accelerometers. 4C seismic data, another type of multicomponent seismic data, involves the addition of a hydrophone to three orthogonally oriented geophones or accelerometers. 3C multicomponent seismic data is particularly appropriate when the addition of a hydrophone (the basis for 4C seismic data) adds no value to the measurement, for example, on land. This technique allows determination of both the type of wave and its direction of propagation.",Geophysics,https://glossary.slb.com/en/terms/m/multicomponent_seismic_data
multiple reflection,"[Geophysics] Multiply reflected seismic energy, or any event in seismic data that has incurred more than one reflection in its travel path. Depending on their time delay from the primary events with which they are associated, multiples are characterized as short-path or peg-leg, implying that they interfere with the primary reflection, or long-path, where they appear as separate events. Multiples from the water bottom (the interface of the base of water and the rock or sediment beneath it) and the air-water interface are common in marine seismic data, and are suppressed by seismic processing.",Geophysics,https://glossary.slb.com/en/terms/m/multiple_reflection
mute,"[Geophysics] To remove the contribution of selected seismic traces in a stack to minimize air waves, ground roll and other early-arriving noise. Low-frequency traces and long-offset traces are typical targets for muting.",Geophysics,https://glossary.slb.com/en/terms/m/mute
narrow-azimuth seismic data,"[Geophysics] Conventional marine seismic data acquired using a single vessel to tow one or two seismic source arrays in front of a receiver spread. The resulting angle between the source and receivers, is about 20°.",Geophysics,https://glossary.slb.com/en/terms/n/narrow-azimuth_seismic_data
natural frequency,"[Geophysics] The frequency of the normal, free oscillation or vibration of an entity or a system, such as the vibration of a tuning fork when struck or the open string of a musical instrument when plucked. A system oscillating at its natural frequency is said to resonate.",Geophysics,https://glossary.slb.com/en/terms/n/natural_frequency
natural remanent magnetism,"[Geophysics] The magnetization retained by rocks from previous magnetic fields, abbreviated NRM. NRM is a record of the Earth's magnetic field as it existed at the time that the rock formed, such as when magnetic crystals in igneous rocks solidified (also known as chemical remanent magnetism, CRM) or at the time of deposition of sedimentary rocks (known as depositional remanent magnetism, DRM). During deposition of sediments that become sedimentary rock, magnetized particles can settle with their magnetic pole aligned with that of the Earth at that time.",Geophysics,https://glossary.slb.com/en/terms/n/natural_remanent_magnetism
near-surface correction,"[Geophysics] Another term for static correction, a bulk shift of a seismic trace in time during seismic processing. A common static correction is the weathering correction, which compensates for a layer of low seismic velocity material near the surface of the Earth. Other corrections compensate for differences in topography and differences in the elevations of sources and receivers.",Geophysics,https://glossary.slb.com/en/terms/n/near-surface_correction
nest,[Geophysics] A geometrical arrangement of seismic receivers (geophones) with signals recorded by one channel. The array can contain numerous closely spaced geophones.,Geophysics,https://glossary.slb.com/en/terms/n/nest
NMO,"1. (n.) [Geophysics] The effect of the separation between receiver and source on the arrival time of a reflection that does not dip, abbreviated NMO. A reflection typically arrives first at the receiver nearest the source. The offset between the source and other receivers induces a delay in the arrival time of a reflection from a horizontal surface at depth. A plot of arrival times versus offset has a hyperbolic shape. | 2. (n.) [Geophysics] The procedure in seismic processing that compensates for the effects of the separation between seismic sources and receivers in the case of a horizontal reflector.",Geophysics,https://glossary.slb.com/en/terms/n/nmo
NMR,"[Geophysics, Formation Evaluation] Pertaining to a measurement of the nuclear magnetic properties of formation hydrogen. The basic core and log measurement is the T2 decay, presented as a distribution of T2 amplitudes versus time at each sample depth, typically from 0.3 ms to 3 s. The T2 decay is further processed to give the total pore volume (the total porosity) and pore volumes within different ranges of T2. The most common volumes are the bound fluid and free fluid. A permeability estimate is made using a transform such as the Timur-Coates or SDR permeability transforms. By running the log with different acquisition parameters, direct hydrocarbon typing and enhanced diffusion are possible.","Geophysics, Formation Evaluation",https://glossary.slb.com/en/terms/n/nmr
noise,"[Geophysics] Anything other than desired signal. Noise includes disturbances in seismic data caused by any unwanted seismic energy, such as shot generation ground roll, surface waves, multiples, effects of weather and human activity, or random occurrences in the Earth. Noise can be minimized by using source and receiver arrays, generating minimal noise during acquisition and by filtering and stacking data during processing.",Geophysics,https://glossary.slb.com/en/terms/n/noise
nondipole field,[Geophysics] Contribution to Earth’s main magnetic field that is not represented by the dipole field.,Geophysics,https://glossary.slb.com/en/terms/n/nondipole_field
normal incidence,"[Geophysics] The case in which a wavefront is parallel to an interface and its raypath is perpendicular, or normal, to the interface as the wave impinges upon the interface.",Geophysics,https://glossary.slb.com/en/terms/n/normal_incidence
normal moveout,"1. (n.) [Geophysics] The effect of the separation between receiver and source on the arrival time of a reflection that does not dip, abbreviated NMO. A reflection typically arrives first at the receiver nearest the source. The offset between the source and other receivers induces a delay in the arrival time of a reflection from a horizontal surface at depth. A plot of arrival times versus offset has a hyperbolic shape. | 2. (n.) [Geophysics] The procedure in seismic processing that compensates for the effects of the separation between seismic sources and receivers in the case of a horizontal reflector.",Geophysics,https://glossary.slb.com/en/terms/n/normal_moveout
normal-moveout correction,"[Geophysics] A function of time and offset that can be used in seismic processing to compensate for the effects of normal moveout, or the delay in reflection arrival times when geophones and shotpoints are offset from each other.",Geophysics,https://glossary.slb.com/en/terms/n/normal-moveout_correction
NRM,"[Geophysics] The magnetization retained by rocks from previous magnetic fields, abbreviated NRM. NRM is a record of the Earth's magnetic field as it existed at the time that the rock formed, such as when magnetic crystals in igneous rocks solidified (also known as chemical remanent magnetism, CRM) or at the time of deposition of sedimentary rocks (known as depositional remanent magnetism, DRM). During deposition of sediments that become sedimentary rock, magnetized particles can settle with their magnetic pole aligned with that of the Earth at that time.",Geophysics,https://glossary.slb.com/en/terms/n/nrm
OBC,[Geophysics] Typically an assembly of vertically oriented geophones and hydrophones connected by electrical wires and deployed on the seafloor to record and relay data to a seismic recording vessel. Such systems were originally introduced to enable surveying in areas of obstructions (such as production platforms) or shallow water inaccessible to ships towing seismic streamers (floating cables). Recent developments provide four component (4C) seabed systems to record shear wave (S-wave) as well as P-wave energy.,Geophysics,https://glossary.slb.com/en/terms/o/obc
observer,[Geophysics] The director of a seismic acquisition field crew who operates the recording equipment.,Geophysics,https://glossary.slb.com/en/terms/o/observer
Occam's inversion,"[Geophysics] A technique for inversion, or generating a model that is consistent with the data, of electromagnetic data, including resistivity and magnetotelluric data. The algorithm is named for William of Occam (1300 to 1349), who asserted that scientific hypotheses and reasoning should be as simple as possible. The use of Occam's inversion produces a smooth model that fits a dataset within certain tolerances, although a smooth model might not be the best fit to the data.",Geophysics,https://glossary.slb.com/en/terms/o/occams_inversion
ocean-bottom cable,[Geophysics] Typically an assembly of vertically oriented geophones and hydrophones connected by electrical wires and deployed on the seafloor to record and relay data to a seismic recording vessel. Such systems were originally introduced to enable surveying in areas of obstructions (such as production platforms) or shallow water inaccessible to ships towing seismic streamers (floating cables). Recent developments provide four component (4C) seabed systems to record shear wave (S-wave) as well as P-wave energy.,Geophysics,https://glossary.slb.com/en/terms/o/ocean-bottom_cable
offset,"1. (n.) [Geology] The horizontal displacement between points on either side of a fault, which can range from millimeters to kilometers. Perhaps the most readily visible examples of offset are features such as fences or roads that have been displaced by strike-slip faults, such as the San Andreas fault of California, USA. | 2. (n.) [Geophysics] In surface seismic acquisition, the horizontal distance from source to receiver. In a vertical seismic profile, offset is the horizontal distance between the source and the wellhead or the surface projection of the receiver in the case of a deviated well. Offset between seismic source and receiver creates a delay, or moveout, in the arrival time of a reflection that can be corrected before stacking and can be used to determine velocity.",Geology; Geophysics,https://glossary.slb.com/en/terms/o/offset
offset vertical seismic profile,[Geophysics] A type of vertical seismic profile in which the source is located at an offset from the drilling rig during acquisition. This allows imaging to some distance away from the wellbore.,Geophysics,https://glossary.slb.com/en/terms/o/offset_vertical_seismic_profile
offset VSP,"[Geophysics] Abbreviation for offset vertical seismic profile, a type of vertical seismic profile in which the source is located at an offset from the drilling rig during acquisition. This allows imaging to some distance away from the wellbore.",Geophysics,https://glossary.slb.com/en/terms/o/offset_vsp
Ohm's law,"[Geophysics] The relationship between voltage (V), electric current (I) and resistance (R), named for German physicist Georg Simon Ohm (1789 to 1854), commonly expressed as the formula below:V/I = R.",Geophysics,https://glossary.slb.com/en/terms/o/ohms_law
one-dimensional (1D) seismic data,"1. (n.) [Geophysics] A check-shot survey of a well, which can be used to correct the sonic log and generate a synthetic seismogram that displays changes in amplitude versus traveltime. | 2. (n.) [Geophysics] A single seismic trace.",Geophysics,https://glossary.slb.com/en/terms/o/one-dimensional_seismic_data
one-way time,"[Geophysics] The time measured from a check-shot survey or vertical seismic profile (VSP), which is the time energy takes to travel from an energy source at the surface of the Earth to a receiver at a depth of interest.",Geophysics,https://glossary.slb.com/en/terms/o/one-way_time
p wave,"[Geophysics] An elastic body wave or sound wave in which particles oscillate in the direction the wave propagates. P-waves are the waves studied in conventional seismic data. P-waves incident on an interface at other than normal incidence can produce reflected and transmitted S-waves, in that case known as converted waves.",Geophysics,https://glossary.slb.com/en/terms/p/p_wave
P-wave,"[Geophysics] An elastic body wave or sound wave in which particles oscillate in the direction the wave propagates. P-waves are the waves studied in conventional seismic data. P-waves incident on an interface at other than normal incidence can produce reflected and transmitted S-waves, in that case known as converted waves.",Geophysics,https://glossary.slb.com/en/terms/p/p-wave
parametric,"1. (adj.) [Geophysics] Pertaining to variation of the frequency while maintaining the geometry of electromagnetic surveying. In contrast, geometric pertains to keeping the same geometry while varying the frequency. | 2. (adj.) [Geophysics] Pertaining to a method of seismic inversion to separate wavefields by iteratively developing a model of the data that conforms to the recorded data. Parametric inversion is used in processing vertical seismic profile (VSP) data.",Geophysics,https://glossary.slb.com/en/terms/p/parametric
party,[Geophysics] A crew that acquires a survey or geophysical data.,Geophysics,https://glossary.slb.com/en/terms/p/party
party chief,[Geophysics] The ultimate leader of a survey crew.,Geophysics,https://glossary.slb.com/en/terms/p/party_chief
party manager,[Geophysics] The actual leader of a survey crew. The party manager reports to the party chief.,Geophysics,https://glossary.slb.com/en/terms/p/party_manager
patch,[Geophysics] A large set of seismometers whose output is sent to a common data channel to record a seismic trace.,Geophysics,https://glossary.slb.com/en/terms/p/patch
peak,"[Geophysics] The maximum positive or upward deflection, also known as the crest, of the seismic wavelet. The trough is the maximum negative amplitude or downward deflection of the wave. Seismic interpreters commonly pick or interpret seismic data on paper sections along the trough of a wavelet rather than the normally solid-filled peak for ease of viewing.",Geophysics,https://glossary.slb.com/en/terms/p/peak
peg-leg multiple,"[Geophysics] A type of short-path multiple, or multiply-reflected seismic energy, having an asymmetric path. Short-path multiples are added to primary reflections, tend to come from shallow subsurface phenomena and highly cyclical deposition, and can be suppressed by seismic processing. In some cases, the period of the peg-leg multiple is so brief that it interferes with primary reflections, and its interference causes a loss of high frequencies in the wavelet.",Geophysics,https://glossary.slb.com/en/terms/p/peg-leg_multiple
permeability,"1. (n.) [Geology] The ability, or measurement of a rock's ability, to transmit fluids, typically measured in darcies or millidarcies. The term was basically defined by Henry Darcy, who showed that the common mathematics of heat transfer could be modified to adequately describe fluid flow in porous media. Formations that transmit fluids readily, such as sandstones, are described as permeable and tend to have many large, well-connected pores. Impermeable formations, such as shales and siltstones, tend to be finer grained or of a mixed grain size, with smaller, fewer, or less interconnected pores. Absolute permeability is the measurement of the permeability conducted when a single fluid, or phase, is present in the rock. Effective permeability is the ability to preferentially flow or transmit a particular fluid through a rock when other immiscible fluids are present in the reservoir (for example, effective permeability of gas in a gas-water reservoir). The relative saturations of the fluids as well as the nature of the reservoir affect the effective permeability. Relative permeability is the ratio of effective permeability of a particular fluid at a particular saturation to absolute permeability of that fluid at total saturation. If a single fluid is present in a rock, its relative permeability is 1.0. Calculation of relative permeability allows for comparison of the different abilities of fluids to flow in the presence of each other, since the presence of more than one fluid generally inhibits flow. For more details, see The Defining Series: Defining and Determining Permeability. | 2. (n.) [Geophysics] In magnetics, the ratio of the density of the magnetic flux, B (in units of teslas), to the strength of the magnetic field, H (in units of amperes/meter), typically in units of H/m. μ = B / H, where μ = magnetic permeability B = magnetic flux or magnetic induction H = magnetizing field strength. μ = μ0 = 4π × 10−7 henries per meter (H/m) is the magnetic permeability of free space, or a vacuum. For practical purposes, the magnetic permeability of air or water is μ0. | 3. (n.) [Well Testing] The capability of a rock to allow passage of fluids through it. The term was basically defined by Darcy, who showed that the common mathematics of heat transfer could be modified to adequately describe fluid flow in porous media. For more details, see The Defining Series: Defining and Determining Permeability.",Geology; Geophysics; Well Testing,https://glossary.slb.com/en/terms/p/permeability
permittivity,"1. (n.) [Geophysics] The ability of a material to store a charge from an applied electrical field without conducting electricity. | 2. (n.) [Formation Evaluation] The degree to which a medium resists the flow of electric charge, defined as the ratio of the electric displacement to the electric field strength. It is more common to use the relative dielectric permittivity.",Formation Evaluation; Geophysics,https://glossary.slb.com/en/terms/p/permittivity
perpendicular offset,"[Geophysics] Generally, the distance between a receiver and a source in a survey, such as an electromagnetic survey. In seismic surveys, perpendicular or normal offset is the component of the distance between the source and geophones at a right angle to the spread.",Geophysics,https://glossary.slb.com/en/terms/p/perpendicular_offset
phantom,"[Geophysics] An interpretation of the presumed continuation of an event. In areas of discontinuous, divergent reflectors or incoherent data, drawing phantoms allows the interpreter to generate a map on a discontinuous event.",Geophysics,https://glossary.slb.com/en/terms/p/phantom
phase,"[Geophysics] A description of the motion of, or means of comparison of, periodic waves such as seismic waves. Waves that have the same shape, symmetry and frequency and that reach maximum and minimum values simultaneously are in phase. Waves that are not in phase are typically described by the angular difference between them, such as, ""180 degrees out of phase."" Zero-phase wavelets are symmetrical in shape about zero time whereas non-zero-phase wavelets are asymmetrical. Non-zero-phase wavelets are converted to zero-phase wavelets to achieve the best resolution of the seismic data. Known (zero) phase well synthetics and vertical seismic profiles (VSPs) can be compared with local surface seismic data to determine the relative phase of the surface seismic wavelets. Such knowledge allows the surface seismic data to be ""corrected"" to zero phase. The units of phase are degrees.",Geophysics,https://glossary.slb.com/en/terms/p/phase
phase velocity,"[Geophysics] The velocity at which a single frequency of a wave group or a phase—or part such as the crest or trough—of a wave group travels through a medium. The phase velocity (vp) is defined by a wavelength (λ) and frequency (f) and given by vp = λ × f. vp = vg + λ (∂vp/∂λ) = vg − f (∂vp/∂f) Relation of phase velocity to group velocity. As a wave travels through a medium, its energy moves at the group velocity (vg) and its individual phases, or components, move at their phase velocity (vp). The wave changes shape with distance as each frequency (f), or wavelength (λ), component moves at its separate phase velocity through the phenomenon of dispersion. Relative to the group velocity, each component moves with faster or slower phase velocity, depending on how phase velocity changes with wavelength or frequency. Slowness is the reciprocal of phase velocity.",Geophysics,https://glossary.slb.com/en/terms/p/phase_velocity
pick,"1. (vb.) [Geophysics] To interpret data, such as seismic sections, by selecting and tracking marker beds or other events. | 2. (n.) [Geophysics] A feature interpreted or selected from data, such as a seismic event. Correlation of seismic picks to geologic picks, such as formation tops interpreted from well logs, can improve interpretations.",Geophysics,https://glossary.slb.com/en/terms/p/pick
plane wave,"[Geophysics] A wave that is far enough from its source that its wavefront has no effective curvature, or is planar, over a short distance. Seismic and electromagnetic waves are treated as plane waves even though that assumption is not strictly correct.",Geophysics,https://glossary.slb.com/en/terms/p/plane_wave
plant,[Geophysics] To place seismometers on the ground. The seismometer should be firmly stuck or planted in the ground in the proper location and orientation for optimal seismic acquisition.,Geophysics,https://glossary.slb.com/en/terms/p/plant
Poisson's ratio,"[Geophysics] An elastic constant that is a measure of the compressibility of material perpendicular to applied stress, or the ratio of latitudinal to longitudinal strain. This elastic constant is named for Simeon Poisson (1781 to 1840), a French mathematician. Poisson's ratio (σ) can be expressed in terms of properties that can be measured in the field, including velocities of P-waves (VP) and S-waves (VS) as shown below. σ = ½ (VP2 − 2VS2) / (VP2 − VS2) Note that if VS = 0, then Poisson's ratio equals 0.5, indicating either a fluid, because shear waves do not pass through fluids, or a material that maintains constant volume regardless of stress, also known as an ideal incompressible material. Poisson's ratio for carbonate rocks is ~0.3, for sandstones ~0.2, and greater than 0.3 for shale. The Poisson's ratio of coal is ~0.4.",Geophysics,https://glossary.slb.com/en/terms/p/poissons_ratio
polarity,"[Geophysics] The nature of the positive and negative portions of the seismic wavelet, the positive and negative aspects of electrical equipment, or the north and south orientations of magnets and the Earth's magnetic field.",Geophysics,https://glossary.slb.com/en/terms/p/polarity
polarity standard,"[Geophysics] The convention adopted by the Society of Exploration Geophysicists (SEG) for the display of zero-phase seismic data. If the signal arises from a reflection that indicates an increase in acoustic impedance, the polarity is, by convention, positive and is displayed as a peak. If the signal arises from a reflection that indicates a decrease in acoustic impedance, the polarity is negative and is displayed as a trough. There is another standard for minimum-phase data. In order to interpret seismic data acquired at different times within a region, to model data, or to assess bright or dim spots, some knowledge of the polarity of the data is essential to correlate or tie data properly.",Geophysics,https://glossary.slb.com/en/terms/p/polarity_standard
post,"[Geophysics] To annotate a map or other display with data at the appropriate location. For example, geologists post formation tops on well logs, isopach maps and seismic profiles. Geophysicists post velocity values and traveltimes on maps before contouring. Engineers contour maps posted with pressure or production data. Posting can become an iterative process as new data become available and interpretations are updated.",Geophysics,https://glossary.slb.com/en/terms/p/post
