term,definition,disciplines,url
jet pump,"[Well Completions] A type of pump that operates on the principle of a high-pressure fluid jet and the venturi effect it creates. Jet pumps are relatively inefficient but can tolerate a wide range of operating conditions, including easily handling sand-laden or abrasive fluids.",Well Completions,https://glossary.slb.com/en/terms/j/jet_pump
landing collar,"[Well Completions] A component installed near the bottom of the casing string on which the cement plugs land during the primary cementing operation. The internal components of the landing collar are generally fabricated from plastics, cement and other drillable materials.",Well Completions,https://glossary.slb.com/en/terms/l/landing_collar
landing nipple,"[Well Completions] A completion component fabricated as a short section of heavy wall tubular with a machined internal surface that provides a seal area and a locking profile. Landing nipples are included in most completions at predetermined intervals to enable the installation of flow-control devices, such as plugs and chokes. Three basic types of landing nipple are commonly used: no-go nipples, selective-landing nipples and ported or safety-valve nipples.",Well Completions,https://glossary.slb.com/en/terms/l/landing_nipple
life of the well,[Well Completions] The period of time during which economically sustainable production levels may be expected from a well. The anticipated well life and the characteristics of the reservoir fluid are the two main factors in specifying the completion system components.,Well Completions,https://glossary.slb.com/en/terms/l/life_of_the_well
lifting sub,"[Well Completions] A short drillstring component that is temporarily connected to the top of a tool assembly that is to be lifted vertically, such as when running or retrieving a tool string. The external profile on the upper section of the lifting sub is similar to that of the completion tubing, enabling the rig elevators to lift the assembled tool string safely.",Well Completions,https://glossary.slb.com/en/terms/l/lifting_sub
liner,"1. (n.) [Drilling] A casing string that does not extend to the top of the wellbore, but instead is anchored or suspended from inside the bottom of the previous casing string. There is no difference between the casing joints themselves. The advantage to the well designer of a liner is a substantial savings in steel, and therefore capital costs. To save casing, however, additional tools and risk are involved. The well designer must trade off the additional tools, complexities and risks against the potential capital savings when deciding whether to design for a liner or a casing string that goes all the way to the top of the well (a ""long string""). The liner can be fitted with special components so that it can be connected to the surface at a later time if need be. | 2. (n.) [Well Completions] Any string of casing in which the top does not extend to the surface but instead is suspended from inside the previous casing string. Many conventional well designs include a production liner set across the reservoir interval. This reduces the cost of completing the well and allows some flexibility in the design of the completion in the upper wellbore, such as when the fluid characteristics make it beneficial to increase the diameter of the conduit and components.",Drilling; Well Completions,https://glossary.slb.com/en/terms/l/liner
liner hanger,[Well Completions] A device used to attach or hang liners from the internal wall of a previous casing string. Liner hangers are available in a range of sizes and specifications to suit a variety of completion conditions. Learn more about Schlumberger's liner hanger offerings.,Well Completions,https://glossary.slb.com/en/terms/l/liner_hanger
live oil,[Well Completions] Oil containing dissolved gas in solution that may be released from solution at surface conditions. Live oil must be handled and pumped under closely controlled conditions to avoid the risk of explosion or fire. Antonyms: dead oil,Well Completions,https://glossary.slb.com/en/terms/l/live_oil
lock,"[Well Completions] A downhole device, run and retrieved on slickline, that is placed and anchored within the tubing string to provide a setting point for flow-control equipment such as valves, chokes and plugs. The three main types of lock use different means of locating and securing: a slip lock locates and anchors anywhere within the correct size of tubing; the collar lock locates in the space within tubing collars; and the nipple lock locates within completion nipple profiles.",Well Completions,https://glossary.slb.com/en/terms/l/lock
lock mandrel,"[Well Completions] Another term for lock, a downhole device, run and retrieved on slickline, that is placed and anchored within the tubing string to provide a setting point for flow-control equipment such as valves, chokes and plugs. The three main types of lock use different means of locating and securing: a slip lock locates and anchors anywhere within the correct size of tubing; the collar lock locates in the space within tubing collars; and the nipple lock locates within completion nipple profiles.",Well Completions,https://glossary.slb.com/en/terms/l/lock_mandrel
lubricator valve,"[Well Workover and Intervention, Well Completions] The topmost valve on a Christmas tree that provides vertical access to the wellbore.","Well Workover and Intervention, Well Completions",https://glossary.slb.com/en/terms/l/lubricator_valve
make up,1. (vb.) [Drilling] To tighten threaded connections. | 2. (vb.) [Well Completions] To connect tools or tubulars by assembling the threaded connections incorporated at either end of every tool and tubular. The threaded tool joints must be correctly identified and then torqued to the correct value to ensure a secure tool string without damaging the tool or tubular body.,Drilling; Well Completions,https://glossary.slb.com/en/terms/m/make_up
mandrel,"[Well Completions] A bar, shaft or spindle around which other components are arranged or assembled. The term has been extended in oil and gas well terminology to include specialized tubular components that are key parts of an assembly or system, such as a fracturing mandrel, gas-lift mandrel or packer mandrel.",Well Completions,https://glossary.slb.com/en/terms/m/mandrel
manifold,"1. (n.) [Well Completions, Well Workover and Intervention] An arrangement of piping or valves designed to control, distribute and typically monitor fluid flow. Manifolds are often configured for specific functions, such as a choke manifold used in well control operations, a frac manifold for directing treatment fluid, and a squeeze manifold used in squeeze-cementing work. In each case, the functional requirements of the operation have been addressed in the configuration of the manifold and the degree of control and instrumentation required. | 2. (n.) [Production] A common pipe or chamber having several lateral outlets.","Production; Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/m/manifold
marginal well,"[Well Completions] A well that, for reasons of depletion or natural low productivity, is nearing the limits of viable production and profitability.",Well Completions,https://glossary.slb.com/en/terms/m/marginal_well
master valve,"[Well Completions] A valve located on the Christmas tree that controls all flow from the wellbore. A correctly functioning master valve is so important that two master valves are fitted to most Christmas trees. The upper master valve is used on a routine basis, with the lower master valve providing backup or contingency function in the event that the normal service valve is leaking and needs replacement.",Well Completions,https://glossary.slb.com/en/terms/m/master_valve
matrix acidizing,"[Well Workover and Intervention, Well Completions] The treatment of a reservoir formation with a stimulation fluid containing a reactive acid. In sandstone formations, the acid reacts with the soluble substances in the formation matrix to enlarge the pore spaces. In carbonate formations, the acid dissolves the entire formation matrix. In each case, the matrix acidizing treatment improves the formation permeability to enable enhanced production of reservoir fluids. Matrix acidizing operations are ideally performed at high rate, but at treatment pressures below the fracture pressure of the formation. This enables the acid to penetrate the formation and extend the depth of treatment while avoiding damage to the reservoir formation.","Well Workover and Intervention, Well Completions",https://glossary.slb.com/en/terms/m/matrix_acidizing
matrix stimulation,"[Well Workover and Intervention, Well Completions] A treatment designed to treat the near-wellbore reservoir formation rather than other areas of the production conduit, such as the casing across the production interval, production tubulars or the perforations. Matrix stimulation treatments include acid, solvent and chemical treatments to improve the permeability of the near-wellbore formation, enhancing the productivity of a well. Matrix stimulation is a process of injecting a fluid into the formation, either an acid or solvent at pressures below the fracturing pressure, to improve the production or injection flow capacity of a well. The goal of a matrix treatment is different in sandstones than in carbonates. In sandstones, matrix treatments restore or improve the natural formation permeability around the wellbore by removing formation damage, by dissolving material plugging the pores or by enlarging the pore spaces. In carbonates, matrix stimulation creates new, highly conductive channels (wormholes) that bypass damage. Because of these differences, the selection criteria for the treating fluid are also distinct. For sandstone treatments, knowledge of the extent, type of damage, location, origin, reservoir mineralogy (petrographic study) and compatibility of the treating fluid with the formation are especially important. In carbonate treatments, reservoir temperature, pumping rate and fluid type become more significant because these parameters directly affect the reactivity of the treating fluid with the reservoir rock. A sandstone matrix stimulation treatment is generally composed of a hydrochloric acid [HCl] preflush, a main treating fluid (HCl-HF mixtures) and an overflush (weak acid solution or brine). The treating fluid is maintained under pressure inside the reservoir for a period of time, after which the well is swabbed and returned to production. In carbonate reservoirs, HCl is the most common fluid used. Organic acids such as formic and acetic acid are used in either sandstone or carbonate acidizing, mainly in retarded-acid systems or in high-temperature applications. Matrix stimulation is also called matrix treatment or matrix acidizing.","Well Workover and Intervention, Well Completions",https://glossary.slb.com/en/terms/m/matrix_stimulation
mechanical skin,"[Perforating, Well Completions] The reduction in permeability in the near-wellbore area resulting from mechanical factors such as the displacement of debris that plugs the perforations or formation matrix. Such damage in the near-wellbore area can have a significant effect on the productivity of a well.","Perforating, Well Completions",https://glossary.slb.com/en/terms/m/mechanical_skin
microannulus,"[Well Completions] A small gap that can form between the casing or liner and the surrounding cement sheath, most commonly formed by variations in temperature or pressure during or after the cementing process. Such variations cause small movement of the steel casing, breaking the cement bond and creating a microannulus that is typically partial. However, in severe cases the microannulus may encircle the entire casing circumference. A microannulus can jeopardize the hydraulic efficiency of a primary cementing operation, allowing communication between zones if it is severe and connected.",Well Completions,https://glossary.slb.com/en/terms/m/microannulus
microseismic monitoring,"[Well Completions, Shale Gas] A technique to track the propagation of a hydraulic fracture as it advances through a formation. Microseisms are detected, located, and displayed in time for scientists and engineers to approximate the location and propagation of the hydraulic fracture. Software provides modeling, survey design, microseismic detection and location, uncertainty analysis, data integration, and visualization for interpretation. Computer imagery is used to monitor the activity in 3D space relative to the location of the fracturing treatment. The monitored activities are animated to show progressive fracture growth and the subsurface response to pumping variations. When displayed in real time, the microseismic activity allows one to make changes to the stimulation design to ensure optimal reservoir contact. Also known as hydraulic fracture monitoring, this technique delivers information about the effectiveness of the stimulation of a reservoir that can be used to enhance reservoir development in shale gas completions.","Well Completions, Shale Gas",https://glossary.slb.com/en/terms/m/microseismic_monitoring
minimum restriction,"[Well Completions] The smallest diameter present in a wellbore through which a tool string must pass to enable access to the operating depth or zone of interest. The minimum restriction determines the maximum tool string outside diameter and may influence the configuration of the assembled tools or equipment. The minimum restriction should be considered in both running and retrieving modes if any increase in tool string outside diameter is likely, such as when perforating or when using inflatable packers.",Well Completions,https://glossary.slb.com/en/terms/m/minimum_restriction
missile,"[Shale Gas, Well Completions, Well Workover and Intervention] Flow control unit used in the pressurization of fluid employed in hydraulic fracturing. Fracturing fluid enters the missile at low pressure and is directed to the pump trucks for pressurization. High-pressure fluid returns to the missile and is directed to the well or, in the case of a multiwell pad, to a frac manifold.","Shale Gas, Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/m/missile
mist flow,"1. (n.) [Well Completions] A multiphase fluid-flow regime characterized by the gas phase being distributed as bubbles through the liquid phase. In a producing wellbore where the bubbles are uniformly distributed, there is little relative motion between the phases. Where the bubbles congregate and combine to form a less uniform distribution of the gas phase, some slippage will occur between the phases with the gas tending to cut through the liquid phase. | 2. (n.) [Production Logging] A multiphase-flow regime, with gas as the continuous phase, in which oil or water exists as very small, approximately homogeneously distributed droplets. Mist flow occurs at high gas velocities. Unless the velocity is very high, there may be a thin film of liquid on the pipe wall, in which case the term annular flow or annular mist flow is also used.",Production Logging; Well Completions,https://glossary.slb.com/en/terms/m/mist_flow
mud acid,"[Well Completions, Well Workover and Intervention] A mixture of hydrofluoric acid [HF] and hydrochloric acid [HCl] or organic acid used as the main fluid in a sandstone matrix treatment. Hydrochloric acid or organic acid is mixed with HF to keep the pH low when it spends, thereby preventing detrimental precipitates. The name mud acid was given to these mixtures because they were originally developed to treat damage from siliceous drilling muds. Mud acid is also called hydrofluoric-hydrochloric acid.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/m/mud_acid
multiphase fluid,"[Well Completions] A fluid, generally a liquid, comprising more than one phase, such as water- or oil-based liquids, solid material or gas. Multiphase fluids and their behavior are of concern in two main areas, the flow of multiphase fluids and the separation of the various phases at surface.",Well Completions,https://glossary.slb.com/en/terms/m/multiphase_fluid
multiphase fluid flow,"[Well Completions] The commingled flow of different phase fluids, such as water, oil and gas. Multiphase fluid flow is a complex factor, important in understanding and optimizing production hydraulics in both oil and gas wells. Four multiphase fluid flow regimes are recognized when describing flow in oil and gas wells, bubble flow, slug flow, transition flow and mist flow.",Well Completions,https://glossary.slb.com/en/terms/m/multiphase_fluid_flow
multiple completion,"[Well Completions] A single wellbore having tubulars and equipment that enable production from two or more reservoir zones. In most cases, at least two tubing strings will be used to provide the necessary level of control and safety for production fluids. However, in some simple dual completions, the second or upper zone is produced up the tubing-casing annulus. The wellhead and surface flow-control facilities required for multiple completions can be complex and costly; hence, multiple completions are relatively uncommon.",Well Completions,https://glossary.slb.com/en/terms/m/multiple_completion
natural completion,[Well Completions] A completion system designed to utilize the natural flow capability of the reservoir.,Well Completions,https://glossary.slb.com/en/terms/n/natural_completion
naturally occurring radioactive materials (NORM),[Well Completions] Materials typically found in certain types of barium or strontium scales that may be deposited in the wellbore or production tubulars. Any attempt to remove and dispose of NORM materials should be performed according to the legislation and policies associated with such potentially hazardous materials.,Well Completions,https://glossary.slb.com/en/terms/n/naturally_occurring_radioactive_materials_norm
neutral point,"[Well Completions] The point on a string of tubulars at which there are neither tension nor compression forces present. Below the neutral point, there will be compression forces that build toward the bottom of the wellbore. Above the neutral point, tensile forces build to a maximum applied at the hanger or as hook load.",Well Completions,https://glossary.slb.com/en/terms/n/neutral_point
nipple,"1. (n.) [Drilling, Production] Any short piece of pipe, especially if threaded at both ends with male threads. | 2. (n.) [Well Completions] A completion component fabricated as a short section of heavy wall tubular with a machined internal surface that provides a seal area and a locking profile. Landing nipples are included in most completions at predetermined intervals to enable the installation of flow-control devices, such as plugs and chokes. Three basic types of landing nipple are commonly used: no-go nipples selective-landing nipples ported or safety-valve nipples.","Drilling, Production; Well Completions",https://glossary.slb.com/en/terms/n/nipple
nipple down,"1. (vb.) [Drilling] To take apart, disassemble and otherwise prepare to move the rig or blowout preventers. | 2. (n.) [Well Completions] The process of disassembling well-control or pressure-control equipment on the wellhead. Depending on the configuration of the wellhead and casing strings, it may be necessary to nipple-down and nipple-up the blowout preventer (BOP) system as each casing string is run. Antonyms: nipple up, nipple-up",Drilling; Well Completions,https://glossary.slb.com/en/terms/n/nipple_down
nipple up,"1. (vb.) [Drilling] To put together, connect parts and plumbing, or otherwise make ready for use. This term is usually reserved for the installation of a blowout preventer stack. | 2. (n.) [Well Completions] The process of assembling well-control or pressure-control equipment on the wellhead. Antonyms: nipple down, nipple-down",Drilling; Well Completions,https://glossary.slb.com/en/terms/n/nipple_up
nipple-down,"[Well Completions] The process of disassembling well-control or pressure-control equipment on the wellhead. Depending on the configuration of the wellhead and casing strings, it may be necessary to nipple-down and nipple-up the blowout preventer (BOP) system as each casing string is run. Antonyms: nipple up, nipple-up",Well Completions,https://glossary.slb.com/en/terms/n/nipple-down
nipple-up,"[Well Completions] The process of assembling well-control or pressure-control equipment on the wellhead. Antonyms: nipple down, nipple-down",Well Completions,https://glossary.slb.com/en/terms/n/nipple-up
nitrogen cushion,"[Perforating, Well Completions] A column of high-pressure nitrogen typically applied to a tubing string in preparation for drillstem testing or perforating operations in which the reservoir formation is to be opened to the tubing string. The nitrogen cushion allows a precise pressure differential to be applied before opening flow from the reservoir. Once flow begins, the nitrogen cushion pressure can be easily and safely bled down to flow formation fluids under a high degree of control.","Perforating, Well Completions",https://glossary.slb.com/en/terms/n/nitrogen_cushion
nitrogen kickoff,"[Well Completions] Another term for nitrogen lift, the use of nitrogen gas circulated into the production conduit to displace liquids and reduce the hydrostatic pressure created by the fluid column. Nitrogen lifting is a common technique used to initiate production on a well following workover or overbalanced completion. A coiled tubing string is generally used to apply the treatment, which involves running to depth while pumping high-pressure nitrogen gas. Once the kill-fluid column is unloaded and the well is capable of natural flow, the coiled tubing string is removed and the well is prepared for production.",Well Completions,https://glossary.slb.com/en/terms/n/nitrogen_kickoff
nitrogen lift,"[Well Completions] The use of nitrogen gas circulated into the production conduit to displace liquids and reduce the hydrostatic pressure created by the fluid column. Nitrogen lifting is a common technique used to initiate production on a well following workover or overbalanced completion. A coiled tubing string is generally used to apply the treatment, which involves running to depth while pumping high-pressure nitrogen gas. Once the kill-fluid column is unloaded and the well is capable of natural flow, the coiled tubing string is removed and the well is prepared for production.",Well Completions,https://glossary.slb.com/en/terms/n/nitrogen_lift
nitrogen unit,[Well Completions] A high-pressure pump or compressor unit capable of delivering high-purity nitrogen gas for use in oil or gas wells. Two basic types of unit are commonly available: nitrogen converter unit that pumps liquid nitrogen at high pressure through a heat exchanger or converter to deliver high-pressure gas at ambient temperature nitrogen generator unit that compresses and separates air to provide a supply of high-pressure nitrogen gas.,Well Completions,https://glossary.slb.com/en/terms/n/nitrogen_unit
no-go landing nipple,"[Well Completions] A nipple that incorporates a reduced diameter internal profile that provides a positive indication of seating by preventing the tool or device to be set from passing through the nipple. In many completions, a no-go landing nipple is preferred for the deepest nipple location, providing a no-go barrier to protect against a tool string being run or dropped below the tubing string.",Well Completions,https://glossary.slb.com/en/terms/n/no-go_landing_nipple
NODAL analysis,"[Well Completions] An analytical tool used in forecasting the performance of the various elements comprising the completion and production system. NODAL analysis is used to optimize the completion design to suit the reservoir deliverability, identify restrictions or limits present in the production system and identify any means of improving production efficiency.",Well Completions,https://glossary.slb.com/en/terms/n/nodal_analysis
O-ring,"[Well Completions] A type of circular seal commonly found in downhole tools and a wide range of surface equipment applications. The specification of O-ring material depends on the conditions for which the seal is intended, such as system operating temperature and pressure. Various backup systems are used to support the O-ring seal in either dynamic or static sealing applications.",Well Completions,https://glossary.slb.com/en/terms/o/o-ring
open flow potential,"1. (n.) [Well Completions] The calculated maximum flow rate that a system may provide in the absence of restrictions. The term may be qualified as relating to a specific zone, such as a perforated interval, or be used in referring to the production capability of the well. | 2. (n.) [Well Testing] The theoretical flow capacity of gas wells if the bottomhole pressure could be reduced to atmospheric pressure. Test procedures to determine the atmospheric open-flow (AOF) potential were often prescribed by law and enforced by state agencies. The open-flow potential capacity of the well was then used to determine the maximum rate that the gas well would be allowed to produce into a pipeline. During that period when there was an excessive amount of gas available for sale, this approach allowed an orderly method of allocating production rights to operators. The methodology is still used in some areas. The test required use of multiple rates, usually three or four, with measurement or calculation of the bottomhole pressure at the end of each flow period. The values of the difference between the square of the average reservoir pressure and the square of the bottomhole pressure were computed for each flow rate. These values were then plotted on the y-axis of a log-log plot versus the rate on the x-axis. The value of the open-flow potential is obtained by extrapolating the best straight line to the value of the average reservoir pressure squared minus atmospheric pressure squared, and then reading the corresponding rate off the x-axis.",Well Completions; Well Testing,https://glossary.slb.com/en/terms/o/open_flow_potential
open-flow potential,"1. (n.) [Well Completions] The calculated maximum flow rate that a system may provide in the absence of restrictions. The term may be qualified as relating to a specific zone, such as a perforated interval or be used in referring to the production capability of the well. | 2. (n.) [Well Testing] The theoretical flow capacity of gas wells if the bottomhole pressure could be reduced to atmospheric pressure. Test procedures to determine the atmospheric open-flow (AOF) potential were often prescribed by law and enforced by state agencies. The open-flow potential capacity of the well was then used to determine the maximum rate that the gas well would be allowed to produce into a pipeline. During that period when there was an excessive amount of gas available for sale, this approach allowed an orderly method of allocating production rights to operators. The methodology is still used in some areas. The test required use of multiple rates, usually three or four, with measurement or calculation of the bottomhole pressure at the end of each flow period. The values of the difference between the square of the average reservoir pressure and the square of the bottomhole pressure were computed for each flow rate. These values were then plotted on the y-axis of a log-log plot versus the rate on the x-axis. The value of the open-flow potential is obtained by extrapolating the best straight line to the value of the average reservoir pressure squared minus atmospheric pressure squared, and then reading the corresponding rate off the x-axis.",Well Completions; Well Testing,https://glossary.slb.com/en/terms/o/open-flow_potential
openhole completion,"[Well Completions] A well completion that has no casing or liner set across the reservoir formation, allowing the produced fluids to flow directly into the wellbore. This type of completion suffers the major disadvantage that the sandface is unsupported and may collapse. Also, without any casing or liner installed, selective treatments or remedial work within the reservoir section are more difficult.",Well Completions,https://glossary.slb.com/en/terms/o/openhole_completion
openhole gravel pack,"[Well Completions] A type of sand-control completion in which the gravel pack screen is packed off in an openhole section with no casing or liner to support the producing formation. The openhole interval is often prepared by underreaming a section of reservoir below the last casing shoe. When the treatment is to be applied on an existing well, a section of casing may be milled out.",Well Completions,https://glossary.slb.com/en/terms/o/openhole_gravel_pack
openhole packer,"[Well Completions] A type of packer designed for use in openhole applications such as drillstem testing. Openhole packers are typically configured with one large element that can be deformed easily to contact the uneven formation surface, yet retain strength and sufficient integrity to withstand the anticipated differential pressures.",Well Completions,https://glossary.slb.com/en/terms/o/openhole_packer
openhole test,[Well Completions] A drillstem test performed in an openhole section of the wellbore. The test once was a popular method of assessing the productivity of exploration wells without the need to run casing or liner across the reservoir interval. Openhole testing now is less common because of the risks and limits associated with fluid flow from an unsupported formation.,Well Completions,https://glossary.slb.com/en/terms/o/openhole_test
opening bomb,"[Well Completions] A device used in stage cementing to open the stage collar or diverting valve through which the second or subsequent cement stage is placed. The opening bomb is dropped down the casing string to land in a seat within the stage collar. Applying pump pressure then activates a sliding collar that opens access ports, enabling circulation across the upper casing interval.",Well Completions,https://glossary.slb.com/en/terms/o/opening_bomb
operating gas-lift valve (OGLV),"[Well Completions] The lowermost gas-lift valve in a gas-lift completion through which the lift gas is injected during normal production. During startup, the upper gas-lift valves open in sequence, from the top down, to enable the tubing fluids to be displaced. At predetermined pressures, each of the upper valves closes to eventually route all lift gas through the operating valve, which is placed at the optimal depth for the reservoir and completion conditions.",Well Completions,https://glossary.slb.com/en/terms/o/operating_gas-lift_valve_oglv
orifice valve,"[Well Completions] A type of valve, typically found on small-diameter pipework, that incorporates an orifice or flow-restriction device to control fluid flow.",Well Completions,https://glossary.slb.com/en/terms/o/orifice_valve
oxygen scavenger,"1. (n.) [Drilling Fluids] A chemical that reacts with dissolved oxygen (O2) to reduce corrosion, such as sulfite (SO3–2) and bisulfite (HSO3–) ions that combine with oxygen to form sulfate (SO4–2). This is a redox reaction and requires a nickel or cobalt catalyst. Removal of air from a mud by defoaming and mechanical degassing is an essential first step before a scavenger can lower the dissolved oxygen content. | 2. (n.) [Well Completions] A chemical agent used in some brines and completion fluids to reduce corrosion resulting from, or exacerbated by, dissolved oxygen. Oxygen scavengers capture the dissolved oxygen in a harmless chemical reaction that renders the oxygen unavailable for corrosive reactions. The use of oxygen scavengers is more critical in applications in which fluids are to be circulated in the wellbore. Additional oxygen may be dissolved during agitation at surface.",Drilling Fluids; Well Completions,https://glossary.slb.com/en/terms/o/oxygen_scavenger
pack off,"1. (vb.) [Drilling] To plug the wellbore around a drillstring. This can happen for a variety of reasons, the most common being that either the drilling fluid is not properly transporting cuttings and cavings out of the annulus or portions of the wellbore wall collapse around the drillstring. When the well packs off, there is a sudden reduction or loss of the ability to circulate, and high pump pressures follow. If prompt remedial action is not successful, an expensive episode of stuck pipe can result. The term is also used in gravel packing to describe the act of placing all the sand or gravel in the annulus. | 2. (vb.) [Well Completions] To effect hydraulic isolation, either with a sealing device, such as a packer, or with a specialized plastic or fluid, such as a sealing compound.",Drilling; Well Completions,https://glossary.slb.com/en/terms/p/pack_off
packer,"1. (n.) [Drilling] A device that can be run into a wellbore with a smaller initial outside diameter that then expands externally to seal the wellbore. Packers employ flexible, elastomeric elements that expand. The two most common forms are the production or test packer and the inflatable packer. The expansion of the former may be accomplished by squeezing the elastomeric elements (somewhat doughnut shaped) between two plates, forcing the sides to bulge outward. The expansion of the latter is accomplished by pumping a fluid into a bladder, in much the same fashion as a balloon, but having more robust construction. Production or test packers may be set in cased holes and inflatable packers are used in open or cased holes. They may be run on wireline, pipe or coiled tubing. Some packers are designed to be removable, while others are permanent. Permanent packers are constructed of materials that are easy to drill or mill out. | 2. (n.) [Well Completions] A downhole device used in almost every completion to isolate the annulus from the production conduit, enabling controlled production, injection or treatment. A typical packer assembly incorporates a means of securing the packer against the casing or liner wall, such as a slip arrangement, and a means of creating a reliable hydraulic seal to isolate the annulus, typically by means of an expandable elastomeric element. Packers are classified by application, setting method and possible retrievability.",Drilling; Well Completions,https://glossary.slb.com/en/terms/p/packer
packer fluid,"1. (n.) [Drilling Fluids] A fluid that is left in the annular region of a well between tubing and outer casing above a packer. The main functions of a packer fluid are to provide hydrostatic pressure to lower differential pressure across the sealing element lower differential pressure on the wellbore and casing to prevent collapse protect metals and elastomers from corrosion. | 2. (n.) [Well Completions] The fluid that remains in the tubing-casing annulus above the packer after the completion has been run and all circulation devices have been isolated. Packer fluids are prepared for the requirements of the given completion. Generally, they should be of sufficient density to control the producing formation, be solids-free and resistant to viscosity changes over long periods of time, and be noncorrosive to the wellbore and completion components.",Drilling Fluids; Well Completions,https://glossary.slb.com/en/terms/p/packer_fluid
packing gland,"[Well Completions] A device used to seal around a reciprocating or rotating shaft or spindle. A malleable packing compound is forced into place by an adjustable packing nut, or similar arrangement. This enables the seal or packing to be tightened to suit the operating conditions and allows subsequent adjustment to account for wear.",Well Completions,https://glossary.slb.com/en/terms/p/packing_gland
paraffin,"[Well Completions] A hydrocarbon compound that often precipitates on production components as a result of the changing temperatures and pressures within the production system. Heavy paraffins occur as wax-like substances that may build up on the completion components and may, if severe, restrict production. Paraffin is normally found in the tubing close to surface. Nevertheless, it can form at the perforations, or even inside the formation, especially in depleted reservoirs or reservoirs under gas-cycling conditions.",Well Completions,https://glossary.slb.com/en/terms/p/paraffin
perforating acid,"[Perforating, Well Completions] An acid treatment placed in the wellbore over the interval to be perforated. Because of the overbalance conditions at the time of perforating, the perforating acid is forced into the newly formed perforation tunnel to stimulate the crushed zone. Formulation of the perforating acid depends on the characteristics of the formation and the downhole equipment used.","Perforating, Well Completions",https://glossary.slb.com/en/terms/p/perforating_acid
perforating fluid,"[Perforating, Well Completions] A specially prepared fluid placed in the wellbore over the interval to be perforated. The ideal fluid is clean and solids-free (filtered), and will not react to cause damaging by-products on contact with the reservoir formation. Perforating in a dirty fluid may result in significant permeability damage that is difficult to treat and remove.","Perforating, Well Completions",https://glossary.slb.com/en/terms/p/perforating_fluid
pipe stretch,[Well Completions] The increase in length resulting from the combination of forces acting on a string within the wellbore. The principal factors resulting in an increase in string length are the weight of the string itself and the effects of thermal expansion.,Well Completions,https://glossary.slb.com/en/terms/p/pipe_stretch
plug and abandon,"1. (vb.) [Drilling] To prepare a well to be closed permanently, usually after either logs determine there is insufficient hydrocarbon potential to complete the well, or after production operations have drained the reservoir. Different regulatory bodies have their own requirements for plugging operations. Most require that cement plugs be placed and tested across any open hydrocarbon-bearing formations, across all casing shoes, across freshwater aquifers, and perhaps several other areas near the surface, including the top 20 to 50 ft [6 to 15 m] of the wellbore. The well designer may choose to set bridge plugs in conjunction with cement slurries to ensure that higher density cement does not fall in the wellbore. In that case, the bridge plug would be set and cement pumped on top of the plug through drillpipe, and then the drillpipe withdrawn before the slurry thickened. | 2. (vb.) [Well Completions] To prepare a wellbore to be shut in and permanently isolated. There are typically regulatory requirements associated with the P&A process to ensure that strata, particularly freshwater aquifers, are adequately isolated. In most cases, a series of cement plugs is set in the wellbore, with an inflow or integrity test made at each stage to confirm hydraulic isolation.",Drilling; Well Completions,https://glossary.slb.com/en/terms/p/plug_and_abandon
plunger lift,"1. (n.) [Well Completions] An artificial-lift method principally used in gas wells to unload relatively small volumes of liquid. An automated system mounted on the wellhead controls the well on an intermittent flow regime. When the well is shut-in, a plunger is dropped down the production string. When the control system opens the well for production, the plunger and a column of fluid are carried up the tubing string. The surface receiving mechanism detects the plunger when it arrives at surface and, through the control system, prepares for the next cycle. | 2. (n.) [Production Testing] A type of gas-lift method that uses a plunger that goes up and down inside the tubing. The plunger provides an interface between the liquid phase and the lift gas, minimizing liquid fallback. The plunger has a bypass valve that opens at the top of the tubing and closes when it reaches the bottom. Plunger-lift methods are used to remove water and condensate from a well, but they can handle only a limited column of liquid. Typically, these methods are applied on gas wells with high gas liquid ratio (GLR) to operate only with formation gas.",Production Testing; Well Completions,https://glossary.slb.com/en/terms/p/plunger_lift
polished joint,[Well Completions] A generic term for a completion component that has been polished or prepared to enable an efficient hydraulic seal. The polished joint may have an internal or external polished surface and is typically configured in a length that enables some movement of the completion string or associated components without compromising the hydraulic seal.,Well Completions,https://glossary.slb.com/en/terms/p/polished_joint
polished rod,[Well Completions] The uppermost joint in the string of sucker rods used in a rod pump artificial-lift system. The polished rod enables an efficient hydraulic seal to be made around the reciprocating rod string.,Well Completions,https://glossary.slb.com/en/terms/p/polished_rod
