term,definition,disciplines,url
iterative forward modeling,"[Formation Evaluation] The use of repeated forward modeling of a logging tool response to produce modeled logs that very closely match the measured logs. The final model is then the log analyst's best estimate of the formation properties. Iterative forward modeling is a hand-operated inversion. The technique is used mainly for laterologs and induction logs when the formation or the environment are complex, so that the environmental effects cannot be separated and treated individually by automatic inversion. Iterative forward modeling allows the log analyst to use local knowledge and petrophysics to select between the many possible solutions that are mathematically correct. These cases occur most often in horizontal wells, or vertical wells with the combined effects of invasion and large resistivity contrast between beds.",Formation Evaluation,https://glossary.slb.com/en/terms/i/iterative_forward_modeling
J factor,"[Formation Evaluation] Another term for pseudogeometrical factor, the response of a logging measurement as a function of distance from the tool. The pseudogeometrical factor is normally radial, reflecting the response perpendicular to the tool. It can be a differential factor, which is the contribution to the signal at a particular distance, but is more normally integrated, which is the sum of all signals from the tool to a particular distance. The pseudogeometrical factor developed from the concept of the geometrical factor, and is expressed in the same way. For example, for a radial distance x from the tool, the integrated radial pseudogeometrical factor, Jx, can be written as: Jx = (Ux - Ut) / (Uxo - Ut) where Ut is the log reading of the undisturbed zone (or, alternatively, the reading with no invasion), Uxo is the log reading of the flushed zone (or, alternatively, the reading with infinite invasion), and Ux is the log reading with a step profile invasion to depth x. Unlike the geometrical factor, Jx depends on the values of both Uxo and Ut. Pseudogeometrical factors are a useful way to express the radial response (or vertical response) in typical conditions. The physics of each measurement determines how much Jx varies with Uxo and Ut. Pseudogeometrical factors are often used to express the response of nuclear and resistivity logs, but are not appropriate for acoustic and electromagnetic propagation logs (where the response is too dependent on the contrast in properties), or nuclear magnetic resonance logs (where the response is too localized).",Formation Evaluation,https://glossary.slb.com/en/terms/j/j_factor
K coefficient,"[Formation Evaluation] With reference to the spontaneous potential log, the coefficient, K, in the equation relating electrochemical potential to the chemical activity of the mud filtrate and formation water. Ec = - K log10 (aw / amf). The coefficient is equal to kT/e in which k is the Boltzman's constant, e is the electron charge and T is the absolute temperature. K is equal to 71 at 25oC [77oF], 12 from the liquid junction potential and 59 from the membrane potential for a perfect shale.",Formation Evaluation,https://glossary.slb.com/en/terms/k/k_coefficient
lag,"1. (n.) [Geophysics] The delay or difference in the arrival time of seismic events that can result from weathering of the rocks or variations in geologic structures in the subsurface. | 2. (n.) [Geophysics] A term used in seismic processing to describe the interval between the zero-time of a crosscorrelation between two traces and the point of maximum correlation. | 3. (n.) [Geophysics] The time delay of the onset of one sinusoidal oscillation, or frequency component of a trace, relative to another. Also known as a ""phase-lag."" | 4. (n.) [Formation Evaluation] The distance between the static measure point and the dynamic measure point of a logging measurement. For nuclear logs and any others that must be recorded over a significant time period, there is a difference between the measure point with the tool stationary and moving. If the tool is moving during this period, the effective center of measurement will be a certain distance from the point at which the measurement started. This distance is the lag. The lag depends on the logging speed and the sampling interval.",Formation Evaluation; Geophysics,https://glossary.slb.com/en/terms/l/lag
laminated sand,"[Formation Evaluation] A particular model, or equation, for deriving the water saturation from resistivity and other logs. The model assumes a laminar shale distribution and considers the total resistivity to be the sum in parallel of the sand and shale laminae.",Formation Evaluation,https://glossary.slb.com/en/terms/l/laminated_sand
laser diffraction,"[Formation Evaluation] A technique for analyzing the grain-size distribution of a core sample. A cleaned, disaggregated sample is dispersed in a carrier fluid. The grains cause diffraction of a laser beam directed through the fluid. The angle of scattering is inversely proportional to the particle size, while the intensity of scattering is proportional to the number of particles. Laser diffraction also may be referred to as laser sieve analysis.",Formation Evaluation,https://glossary.slb.com/en/terms/l/laser_diffraction
last reading,"[Formation Evaluation] The depth of the last reliable reading of a log. For the normal bottom-to-top survey, the last reliable reading often occurs just before the logging tool enters the casing. With several logging tools in a tool string, the last readings will be at different depths, depending on the measure point of each measurement. Antonyms: first reading",Formation Evaluation,https://glossary.slb.com/en/terms/l/last_reading
lateral,"[Formation Evaluation] Referring to a type of conventional electrical log in which the current-emitting and the current-return electrodes (A and B) are placed close together on the sonde, with the measure electrode (M) several feet away and the measure return (N) far away. This arrangement is sensitive to the potential gradient between A and B. The spacing is defined by the distance from M to the midpoint between A and B. The most common spacing is 18 ft, 8 in. [5.7 m]. The lateral gives a sharper response to a bed boundary than a normal but also introduces several artifacts that can give misleading results.",Formation Evaluation,https://glossary.slb.com/en/terms/l/lateral
leaky mode,"[Formation Evaluation] A type of acoustic energy that propagates in one direction while being confined in the other two directions, in this case by the borehole wall. Leaky modes can be considered as multiply reflected and constructively interfering waves propagating in the borehole. Each time a compressional wave hits the borehole wall, part of the energy is reflected into the borehole, while the rest is converted to compressional or shear energy that radiates into the formation, hence the term 'leaky'. Leaky modes are dispersive, starting at a certain cutoff frequency with the formation compressional velocity and increasing towards the borehole fluid velocity at high frequency. In slow formations, where no head wave is generated because the borehole fluid is faster than the formation compressional wave, the low-frequency end of the leaky mode can be used to determine formation compressional velocity. The term 'hybrid mode' is used to describe a form of leaky mode that is associated with an altered zone.",Formation Evaluation,https://glossary.slb.com/en/terms/l/leaky_mode
limestone compatible scale,"[Formation Evaluation] Display ranges chosen for the density and neutron porosity logs such that the two curves will overlay at all porosity values providing the matrix is pure calcite and the pores are filled with fresh water. The most common overlay spans two tracks, with the density reading from 1.95 to 2.95 g/cm3, and the neutron in limestone porosity units from 0.45 to −0.15 vol/vol.",Formation Evaluation,https://glossary.slb.com/en/terms/l/limestone_compatible_scale
limestone porosity unit,"[Formation Evaluation] A transform from raw log data chosen so that a log recorded in these units will give the correct porosity of the formation, providing the matrix is pure calcite and the pores are filled with fresh water. The unit, which may be in vol/vol or p.u., is most commonly used for neutron porosity logs but may also be used for density and acoustic logs. The definition is strictly true only if all borehole and other environmental corrections have been applied.",Formation Evaluation,https://glossary.slb.com/en/terms/l/limestone_porosity_unit
limestone-compatible scale,"[Formation Evaluation] Display ranges chosen for the density and neutron porosity logs such that the two curves will overlay at all porosity values providing the matrix is pure calcite and the pores are filled with fresh water. The most common overlay spans two tracks, with the density reading from 1.95 to 2.95 g/cm3, and the neutron in limestone porosity units from 0.45 to −0.15 vol/vol.",Formation Evaluation,https://glossary.slb.com/en/terms/l/limestone-compatible_scale
liquid saturation method,"[Formation Evaluation] A technique for measuring the pore volume of a core sample from the difference in its weight when dry and when saturated with a liquid. A clean, dry sample is weighed and then evacuated for several hours in a vacuum chamber, flushing with CO2 to remove remaining air if necessary. A de-aerated liquid is introduced into the chamber and pressured to ensure complete saturation. The saturated sample is then weighed again. The difference in weight divided by the density of the liquid is the connected, or effective, pore volume. It is also common to measure the weight of the sample when immersed in the liquid. The grain and bulk volume can then be calculated as in the buoyancy method.",Formation Evaluation,https://glossary.slb.com/en/terms/l/liquid_saturation_method
liquid-junction potential,"[Formation Evaluation] The electromagnetic force generated by a boundary between solutions of high salinity and low salinity. In a permeable formation, a liquid-junction potential is generated between the invaded zone and the undisturbed zone when the mud filtrate and the formation water have different salinities. This potential is one component of the electrochemical potential, from which the spontaneous potential log is derived. The other, much larger component is the membrane potential at a shale boundary. The liquid-junction potential is reduced if there is clay in the permeable formation, since this generates another, local membrane potential with the opposite polarity to the liquid-junction potential.",Formation Evaluation,https://glossary.slb.com/en/terms/l/liquid-junction_potential
log,"1. (vb.) [Reservoir Characterization, Formation Evaluation, Drilling] To continuously measure formation properties with electrically powered instruments to infer properties and make decisions about drilling and production operations. The record of the measurements, typically a long strip of paper, is also called a log. Measurements include electrical properties (resistivity and conductivity at various frequencies), sonic properties, active and passive nuclear measurements, dimensional measurements of the wellbore, formation fluid sampling, formation pressure measurement, wireline-conveyed sidewall coring tools, and others. For wireline measurements, the logging tool (or sonde) is lowered into the open wellbore on a multiple conductor, contra-helically armored wireline cable. Once the tool string (link to ID 2964) has reached the bottom of the interval of interest, measurements are taken on the way out of the wellbore. This is done in an attempt to maintain tension on the cable (which stretches) as constant as possible for depth correlation purposes. (The exception to this practice is in certain hostile environments in which the tool electronics might not survive the downhole temperatures for long enough to allow the tool to be lowered to the bottom of the hole and measurements to be recorded while pulling the tool up the hole. In this case, ""down log"" measurements might be conducted on the way into the well, and repeated on the way out if possible.) Most wireline measurements are recorded continuously while the sonde is moving. Certain fluid sampling and pressure-measuring tools require that the sonde be stopped, increasing the chance that the sonde or the cable might become stuck. Logging while drilling (LWD) tools take measurements in much the same way as wireline-logging tools, except that the measurements are taken by a self-contained tool near the bottom of the bottomhole assembly and are recorded downward (as the well is deepened) rather than upward from the bottom of the hole. | 2. (n.) [Formation Evaluation] The measurement versus depth or time, or both, of one or more physical quantities in or around a well. The term comes from the word ""log"" used in the sense of a record or a note. Wireline logs are taken downhole, transmitted through a wireline to surface and recorded there. Measurements-while-drilling (MWD) and logging while drilling (LWD) logs are also taken downhole. They are either transmitted to surface by mud pulses, or else recorded downhole and retrieved later when the instrument is brought to surface. Mud logs that describe samples of drilled cuttings are taken and recorded on surface. For more details, see The Defining Series: Introduction to Wireline Logging. | 3. (n.) [Formation Evaluation] The display of one or more log measurements on a strip of paper or film (a hard copy) with depth in one axis. In this sense, the term refers to the display not only of the measurement but of other relevant information. A typical log is presented on folded paper of indeterminate length, but about 8.5-in. [21.5-cm] wide. It consists of a heading, well sketch, logging tool sketch, insert, main log, repeat section and tail. When the term is used in this sense, each log measurement is usually referred to as a curve. | 4. (vb.) [Formation Evaluation] To record a measurement versus depth or time, or both, of one or more physical quantities in or around a well. | 5. (adj.) [Formation Evaluation] Associated with the information from a log. For example, a log print is a paper print on which log data have been recorded.","Formation Evaluation; Reservoir Characterization, Formation Evaluation, Drilling",https://glossary.slb.com/en/terms/l/log
logarithmic mean,"[Formation Evaluation] The average value of a set of measurements, calculated by taking the logarithms of the measurements, finding the arithmetic average of the logarithms and then taking the antilogarithm of the average.",Formation Evaluation,https://glossary.slb.com/en/terms/l/logarithmic_mean
logging,[Formation Evaluation] Pertaining to a log.,Formation Evaluation,https://glossary.slb.com/en/terms/l/logging
logging run,"[Formation Evaluation] An operation in which a logging tool is lowered into a borehole and then retrieved from the hole while recording measurements. The term is used in three different ways. First, the term refers to logging operations performed at different times during the drilling of a well. For example, Run 3 would be the third time logs had been recorded in that well. Second, the term refers to the number of times a particular log has been run in the well. Third, the term refers to different runs performed during the same logging operation. For example, resistivity and nuclear logs may be combined in one tool string and recorded during the first run, while acoustic and nuclear magnetic resonance logs may be recorded during the second run.",Formation Evaluation,https://glossary.slb.com/en/terms/l/logging_run
logging tool,"[Formation Evaluation] The downhole hardware needed to make a log. The term is often shortened to simply ""tool."" Measurements-while-drilling (MWD) logging tools, in some cases known as logging while drilling (LWD) tools, are drill collars into which the necessary sensors and electronics have been built. Wireline logging tools are typically cylinders from 1.5 to 5 in. [3.8 to 12.7 cm] in diameter. Since the total length is more than can be conveniently handled in one piece, the logging tool is divided into different sections that are assembled at the wellsite. These sections consist of cartridges and sondes. Different measurements can be combined to make up a tool string. The total length of a tool string may range from 10 to 100 ft [3 to 30 m] or more. Flexible joints are added in long tool strings to ease passage in the borehole, and to allow different sections to be centralized or eccentralized. If the total length is very long, it is often preferable to make two or more logging runs with shorter tool strings.",Formation Evaluation,https://glossary.slb.com/en/terms/l/logging_tool
logging unit,"[Formation Evaluation] The cabin that contains the surface hardware needed to make wireline logging measurements. The logging unit contains at the minimum the surface instrumentation, a winch, a depth recording system and a data recorder. The surface instrumentation controls the logging tool, processes the data received and records the results digitally and on hard copy. The winch lowers and raises the cable in the well. A depth wheel drives the depth recording system. The data recorder includes a digital recorder and a printer.",Formation Evaluation,https://glossary.slb.com/en/terms/l/logging_unit
long spacing sonic log,"[Formation Evaluation] Log recorded by a sonic tool with a longer transmitter-to-receiver spacing (generally 10 to 15 ft) than a standard sonic tool. The rock near the borehole is sometimes altered by drilling fluids, stress relief, or both, causing a thin zone whose velocity is lower than that of the true formation. With standard spacings, the wave traveling through the altered zone may arrive first at the receiver, since this zone is closer to both transmitter and receiver. The increased spacing permits the wave traveling through the true formation to arrive first and be measured. The depth of investigation varies with slowness and transmitter-receiver spacing but is of the order of 2 to 3 ft. An increased transmitter-to-receiver spacing also allows better separation of waveforms relating to different acoustic waves, such as compressional, shear and Stoneley arrivals.",Formation Evaluation,https://glossary.slb.com/en/terms/l/long_spacing_sonic_log
long-spacing sonic log,"[Formation Evaluation] Log recorded by a sonic tool with a longer transmitter-to-receiver spacing (generally 10 to 15 ft) than a standard sonic tool. The rock near the borehole is sometimes altered by drilling fluids, stress relief, or both, causing a thin zone whose velocity is lower than that of the true formation. With standard spacings, the wave traveling through the altered zone may arrive first at the receiver, since this zone is closer to both transmitter and receiver. The increased spacing permits the wave traveling through the true formation to arrive first and be measured. The depth of investigation varies with slowness and transmitter-receiver spacing but is of the order of 2 to 3 ft. An increased transmitter-to-receiver spacing also allows better separation of waveforms relating to different acoustic waves, such as compressional, shear and Stoneley arrivals.",Formation Evaluation,https://glossary.slb.com/en/terms/l/long-spacing_sonic_log
longitudinal relaxation,"[Formation Evaluation] During a nuclear magnetic resonance measurement, the loss of energy by hydrogen atoms in a rock as they align themselves with the static magnetic field. The atoms behave like spinning bar magnets so that when a static magnetic field is applied, they initially precess about the field. Then, through interactions with nuclei and electrons, they lose energy, or relax, and align themselves with the magnetic field. The relaxation of the hydrogen atoms does not occur immediately but grows exponentially with a time constant T1. There are two mechanisms for longitudinal relaxation, surface relaxation and bulk relaxation.",Formation Evaluation,https://glossary.slb.com/en/terms/l/longitudinal_relaxation
m,"[Formation Evaluation] The exponent of porosity, m, in the relation of formation factor, F, to porosity, phi. In the Archie equation, F = 1/phim, H. Guyod termed m the cementation exponent because m was observed to be higher in cemented rock. The more general term is porosity exponent. Reference: Guyod, H: Fundamental Data for the Interpretation of Electric Logs, The Oil Weekly 115, no. 38 (October 30, 1944): 21-27.",Formation Evaluation,https://glossary.slb.com/en/terms/m/m
magnetic mud,"[Formation Evaluation] A drilling mud with a significant magnetic susceptibility. The magnetic susceptibility may affect the response of some logging measurements, mainly the induction X-signal and nuclear magnetic resonance logs. The most common magnetic muds contain iron filings or magnetite. Other paramagnetic minerals such as hematite and ilmenite may contribute, although their magnetic susceptibility is considerably less.",Formation Evaluation,https://glossary.slb.com/en/terms/m/magnetic_mud
magnetic resonance,"[Reservoir Characterization, Formation Evaluation] A phenomenon by which a nucleus absorbs electromagnetic radiation of a specific frequency in the presence of a strong magnetic field. Isidor Isaac Rabi (1898 to 1988), an American physicist born in Austria, first detected magnetic resonance in 1938. Since then, magnetic resonance has been applied to the detection of light atoms (such as hydrogen in hydrocarbons) and as a nondestructive way to study the human body.","Reservoir Characterization, Formation Evaluation",https://glossary.slb.com/en/terms/m/magnetic_resonance
maximum recorded temperature,"[Formation Evaluation] The highest temperature recorded on a logging run. It is usually taken to be the bottomhole temperature for use in log interpretation. However, on the first logging run or runs after circulation, the mud may be hottest some distance above the bottom of the hole.",Formation Evaluation,https://glossary.slb.com/en/terms/m/maximum_recorded_temperature
measure point,"1. (n.) [Formation Evaluation] The position on a logging tool that best represents the center of the vertical response of the measurement. For a simple single transmitter-single receiver measurement, the measure point is half-way between the transmitter and receiver. | 2. (n.) [Formation Evaluation] The point on a logging tool at which it is considered the logging measurement is made. It is the center of the vertical response, or in some cases an alternative, more suitable point. For measurements that must be recorded over a significant time period, there is a difference between the static and dynamic measure point, known as the lag.",Formation Evaluation,https://glossary.slb.com/en/terms/m/measure_point
measurement after drilling,"[Formation Evaluation] Measurements made by measurements-while-drilling (MWD) tools subsequent to the initial bit run. MWD logs are recorded while drilling the well. However, these tools can also record logs at later times when the drillstring is in the hole. This may be while pulling out after drilling, or on a subsequent bit run or circulating trip. The latter is also known as logging while tripping.",Formation Evaluation,https://glossary.slb.com/en/terms/m/measurement_after_drilling
measurement error,[Formation Evaluation] The difference between the true value and that which is reported from a measurement.,Formation Evaluation,https://glossary.slb.com/en/terms/m/measurement_error
measurement range,"[Formation Evaluation] The range of values for a quantity for which the error of a measuring instrument is intended to lie within specified limits. Within this range, the measurement has a well-defined accuracy or applicability. Outside the range, it does not. It is distinct from the operating range, within which the instrument will provide a measurement but the error is not well-defined.",Formation Evaluation,https://glossary.slb.com/en/terms/m/measurement_range
medium induction,[Formation Evaluation] A particular type of induction log designed to read an intermediate distance into the formation while maintaining good vertical resolution. The medium-induction array of eight coils (IM) is produced by three transmitters and five receivers running at 20 kHz. A small fourth transmitter coil was added in tools built since 1968. The midpoint of the integrated radial geometrical factor is 30 in [76 cm] in radius. The vertical resolution is about 4 ft [1.2 m] but varies with conditions. The IM is combined with a deep-induction log on the same sonde to produce a dual induction log.,Formation Evaluation,https://glossary.slb.com/en/terms/m/medium_induction
membrane potential,"[Formation Evaluation] The electromagnetic force generated across an ion-selective membrane when solutions on either side of the membrane have different salinities. Shales and clays are cationic membranes, since they allow the passage of cations, such as Na+, but not anions, such as Cl-. When the drilling mud in the borehole and the formation water have different salinities, a membrane potential is generated at the boundary between a shale and a permeable formation. This potential is one component of the electrochemical potential, from which the spontaneous potential (SP) log is derived. The other, much smaller component is the liquid-junction potential. The membrane potential is reduced if the shale is not a good cationic membrane, or in other words has a low cation-exchange capacity. A membrane potential may also be generated across the mudcake if there is no flushed zone; for example if the mud filtrate has moved vertically since invasion took place, and by clay within a shaly sand, but with the opposite polarity to the normal SP potentials. The membrane potential is also used in core analysis to determine the cation-exchange capacity of a sample. In this case, the clay within the sample is the ion-selective membrane, and the potential generated across it is related to the cation-exchange capacity per unit pore volume, Qv. As a method of measuring Qv, the technique is faster than the multiple salinity method, and more representative of the in-situ value than destructive methods such as conductometric titration. However, care is needed in making the measurement and deriving the appropriate Qv.",Formation Evaluation,https://glossary.slb.com/en/terms/m/membrane_potential
mercury displacement method,"[Formation Evaluation] A technique for measuring the bulk volume of a core sample by observing the displacement of mercury in a chamber. The chamber is first filled to a reference level and the volume recorded. The sample is introduced and the new volume recorded. The difference is the bulk volume of the sample. If the sample is weighed, its bulk density can also be calculated. Mercury is used because it is strongly nonwetting and therefore does not enter the pore space.",Formation Evaluation,https://glossary.slb.com/en/terms/m/mercury_displacement_method
microcylindrical log,"[Formation Evaluation] An electrode device with small spacings from which the current flow, and hence the measurement, is focused a short distance into the formation. The microcylindrical log measures the resistivity of the flushed zone with minimum influence from the mudcake or the undisturbed zone. The electrodes are mounted on a pad that is pressed against the borehole wall. The current is focused both parallel and perpendicular to the tool axis. Three measurements are made, each with a different depth of investigation. These measurements are combined to solve for the mudcake and flushed-zone resistivity.",Formation Evaluation,https://glossary.slb.com/en/terms/m/microcylindrical_log
microlaterolog,"[Formation Evaluation] An electrode device with small spacings from which the current flow, and hence the measurement, is focused a short distance into the formation. Introduced in 1953, the microlaterolog measures the resistivity of the flushed zone with minimum influence from the mudcake or the undisturbed zone. The central current emitting electrode (A0) is surrounded by a guard electrode that emits sufficient current to focus the current from A0 a certain distance into the formation. The electrodes are mounted on a pad that is pressed against the borehole wall. In a typical tool design, 90% of the signal comes from within 3 in. [7.6 cm] of the pad, ensuring that the undisturbed zone rarely has an effect.",Formation Evaluation,https://glossary.slb.com/en/terms/m/microlaterolog
microlog,"[Formation Evaluation] An unfocused electrode device with small spacings, mounted on a pad and pressed against the borehole wall. The typical microlog has one current-emitting electrode and two measure electrodes in line above it, one at 1 in [2.5 cm], the other at 2 in [5 cm]. The potential at the 2-in electrode gives a 2-in micronormal log. The difference in potential between the two measure electrodes gives a 1-in x 1-in microinverse log. The micronormal reads deeper than the microinverse. Introduced in 1948, the microlog is used to detect permeable zones across which a mudcake has formed. Since the mudcake is usually less resistive than the invaded zone, the microinverse will read less than the micronormal opposite permeable zones. If the resistivity and thickness of the mudcake are known, it is possible to estimate the resistivity of the flushed zone. The log is usually presented on a linear scale, chosen to emphasize the lower readings often seen opposite permeable zones with mudcake.",Formation Evaluation,https://glossary.slb.com/en/terms/m/microlog
microporosity,"[Formation Evaluation] That part of the pore space that has a characteristic dimension less than 1 micron. In general, this includes not only very small pores but also the porosity associated with surface roughness. The water in this pore space is part of the capillary-bound water and the small-pore water. Water in micropores is not expected to flow on production. The term is also defined as porosity that cannot be seen at magnifications less than 50x.",Formation Evaluation,https://glossary.slb.com/en/terms/m/microporosity
microresistivity,"[Formation Evaluation] Related to a log of the resistivity of the flushed zone recorded by a wireline electrode device. The device is mounted on a pad and pressed against the borehole wall. Several designs exist, for example microlog, microlaterolog, proximity log, microspherical log, and microcylindrical log. The microlog, being unfocused, is a more qualitative measurement. The other measurements are focused. They try to minimize the effect of mudcake and rugose hole while reading as short a distance as possible into the formation to remain unaffected by the undisturbed zone. They are usually combined with a laterolog or induction log to correct the latter for the effects of invasion and for saturation determination in quick-look ratio methods. The logs are presented on a logarithmic scale from, for example 0.2 to 2000 ohm-m.",Formation Evaluation,https://glossary.slb.com/en/terms/m/microresistivity
microspherical log,"[Formation Evaluation] An electrode device with small spacings from which the current flow, and hence the measurement, is focused a short distance into the formation. The microspherical log measures the resistivity of the flushed zone with minimum influence from the mudcake or the undisturbed zone. The principle of spherical focusing is used. The electrodes are mounted on a pad that is pressed against the borehole wall. In a typical tool design, 90% of the signal comes from within 3 in [7.6 cm] of the pad, ensuring that the undisturbed zone rarely has an effect.",Formation Evaluation,https://glossary.slb.com/en/terms/m/microspherical_log
minute mark,"[Formation Evaluation] An annotation made on a log print once every minute. By reading the depth interval between each minute mark, it is possible to check the logging speed. Minute marks are typically made by blanking out the vertical grid line on the far left of the print for a short interval every minute.",Formation Evaluation,https://glossary.slb.com/en/terms/m/minute_mark
monopole,"[Formation Evaluation] Describing a type of acoustic transducer that emits or receives energy in all directions. Monopole transducers are used in standard sonic logs, and also in array-sonic logs to record shear and Stoneley waves.",Formation Evaluation,https://glossary.slb.com/en/terms/m/monopole
moveable hydrocarbons,"[Formation Evaluation] The volume of hydrocarbons per unit volume of rock that can be moved on production, measured in volume/volume or porosity units. Typically only primary and secondary production methods are considered when estimating moveable hydrocarbons. Moveable hydrocarbons are not necessarily the same as moved hydrocarbons, which are those hydrocarbons that have been moved by invasion.",Formation Evaluation,https://glossary.slb.com/en/terms/m/moveable_hydrocarbons
moved hydrocarbons,"[Formation Evaluation] The volume of hydrocarbons per unit volume of rock that have been moved by invasion, measured in volume/volume or porosity units. Moved hydrocarbons are not necessarily the same as moveable hydrocarbons, which are those hydrocarbons that can be moved on primary and secondary production.",Formation Evaluation,https://glossary.slb.com/en/terms/m/moved_hydrocarbons
mud filtrate,"[Formation Evaluation, Drilling Fluids] The liquid that passes through a filter cake from a slurry held against the filter medium, driven by differential pressure. Dynamic or static filtration can produce a filtrate.","Formation Evaluation, Drilling Fluids",https://glossary.slb.com/en/terms/m/mud_filtrate
mudcake,"[Drilling Fluids, Formation Evaluation] The residue deposited on a permeable medium when a slurry, such as a drilling fluid, is forced against the medium under a pressure. Filtrate is the liquid that passes through the medium, leaving the cake on the medium. Drilling muds are tested to determine filtration rate and filter-cake properties. Cake properties such as cake thickness, toughness, slickness and permeability are important because the cake that forms on permeable zones in the wellbore can cause stuck pipe and other drilling problems. Reduced oil and gas production can result from reservoir damage when a poor filter cake allows deep filtrate invasion. A certain degree of cake buildup is desirable to isolate formations from drilling fluids. In openhole completions in high-angle or horizontal holes, the formation of an external filter cake is preferable to a cake that forms partly inside the formation. The latter has a higher potential for formation damage.","Drilling Fluids, Formation Evaluation",https://glossary.slb.com/en/terms/m/mudcake
multiple salinity,"[Formation Evaluation] A technique used for the determination of the electrical properties of a shaly core sample. The sample is flushed with brines of different salinities, and the conductivity determined after each flush. A plot of the conductivity of the sample (C0) versus the conductivity of the brine (Cw) gives the excess conductivity caused by clays and other surface conductors. Then, using a suitable model (Waxman-Smits, dual water, SGS) it is possible to determine the intrinsic formation factor and porosity exponent, and the cation-exchange capacity.",Formation Evaluation,https://glossary.slb.com/en/terms/m/multiple_salinity
n,"[Formation Evaluation] The exponent, n, in the relation of water saturation, Sw, to resistivity index, I (I = Sw-n) for a sample of rock. It expresses the effect on the resistivity of desaturating the sample, or replacing water with a nonconductive fluid. In petrophysically simple, water-wet rocks (Archie rocks), n is constant for different values of Sw, and a single average n can be found for a particular reservoir or formation. A typical value is 2. In more complex rocks, n changes with Sw, although often being about 2 near Sw = 1. In rocks with conductive minerals, such as shaly sands, n becomes increasingly lower as Sw is reduced. This change is negligible for high-salinity waters, but increases as the salinity is reduced. In shaly-sand saturation equations, such as Waxman-Smits, dual water, SGS and CRMM, n is the intrinsic n, determined with high-salinity water or with the clay effects removed. The variation of I with Sw is then predicted, with varying success, by the different equations. In carbonates with multiple pore types, such as fractures, vugs, interparticle porosity and microporosity, n may change as each pore type is desaturated. A different n may be used for a different range of Sw. In all cases, n increases if any pores are oil-wet. Values up to 8 have been reported in very oil-wet rocks.",Formation Evaluation,https://glossary.slb.com/en/terms/n/n
native-state core,[Formation Evaluation] A core taken so as to preserve the in-situ water saturation of the rock. A native-state core is usually drilled with oil-base mud or crude oil from the same reservoir.,Formation Evaluation,https://glossary.slb.com/en/terms/n/native_state_core
natural gamma ray spectroscopy,"[Formation Evaluation] The technique of measuring the spectrum, or number and energy, of gamma rays emitted as natural radioactivity by the formation. There are three sources of natural radioactivity in the Earth: 40K, 232Th and 238U, or potassium, thorium and uranium. These radioactive isotopes emit gamma rays that have characteristic energy levels. The quantity and energy of these gamma rays can be measured in a scintillation detector. A log of natural gamma ray spectroscopy is usually presented as a total gamma ray log and the weight fraction of potassium (%), thorium (ppm) and uranium (ppm). The primary standards for the weight fractions are formations with known quantities of the three isotopes. Natural gamma ray spectroscopy logs were introduced in the early 1970s, although they had been studied from the 1950s.",Formation Evaluation,https://glossary.slb.com/en/terms/n/natural_gamma_ray_spectroscopy
neutron capture,"[Formation Evaluation] A neutron interaction in which the neutron is absorbed by the target nucleus, producing an isotope in an excited state. The activated isotope de-excites instantly through the emission of characteristic gamma rays. Neutron capture, also called thermal capture, usually occurs at low thermal energies at which the neutrons have about the same energy as the surrounding matter, typically below 0.4 eV (0.025 eV at room temperature). Some elements are better thermal absorbers than others. Neutron capture is an important principle behind the pulsed neutron capture log, the elemental capture spectroscopy log, the pulsed neutron spectroscopy log and the thermal neutron porosity measurement.",Formation Evaluation,https://glossary.slb.com/en/terms/n/neutron_capture
neutron generator,"[Formation Evaluation] A device for producing high-energy neutrons by using a charged particle accelerator. Neutron generators are used in various pulsed neutron devices and some neutron porosity measurements. In a typical device, deuterium (2D) and tritium (3T) ions are accelerated towards a target also containing the same isotopes. When 2D and 3T collide, they react to produce a neutron with an energy of about 14.1 MeV. The first neutron generators were built in the late 1950s and soon led to the first pulsed neutron capture log.",Formation Evaluation,https://glossary.slb.com/en/terms/n/neutron_generator
neutron interactions,"[Formation Evaluation] Phenomena involving the transfer of energy from neutrons to nuclei. The reaction rate of neutrons with matter depends on the density of neutrons, their velocity, the nuclear density and the particular interaction cross section. There are four principal neutron interactions that affect formation evaluation: elastic neutron scattering, inelastic neutron scattering, fast-neutron reactions and neutron capture.",Formation Evaluation,https://glossary.slb.com/en/terms/n/neutron_interactions
neutron log,"[Formation Evaluation] Normally synonymous with a neutron porosity log. However, the term is sometimes broadened to include an activation log.",Formation Evaluation,https://glossary.slb.com/en/terms/n/neutron_log
